order_id,store_id,metro,zone,ordered_at,order_date,hour,slot,weather,promo_type,status,cancel_reason,rider_id,promise_minutes,o2d_minutes,sla_hit,gmv,discount_amount,delivery_fee,net_gmv,cogs,lines_ordered,lines_fulfilled,had_stockout
ORD100418,DS005,Delhi NCR,Saket,2025-08-01 20:24:53,2025-08-01,20,Evening,Clear,FreeDelivery,Delivered,,R0062,15,7.79,1,180.09,25.0,0.0,155.09,124.59,2,2,0
ORD100419,DS005,Delhi NCR,Saket,2025-08-01 19:34:52,2025-08-01,19,Evening,Clear,Flat10,Delivered,,R0060,15,8.9,1,38.24,3.82,25.0,59.41,27.39,1,1,0
ORD100420,DS005,Delhi NCR,Saket,2025-08-01 15:47:59,2025-08-01,15,Evening,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD100421,DS005,Delhi NCR,Saket,2025-08-01 12:27:52,2025-08-01,12,Lunch,Clear,None,Partial,,R0065,15,9.13,1,309.41,0.0,0.0,309.41,182.88,4,3,1
ORD100422,DS005,Delhi NCR,Saket,2025-08-01 21:07:13,2025-08-01,21,Late Night,Clear,None,Delivered,,R0056,15,8.65,1,219.5,0.0,0.0,219.5,157.84,3,3,0
ORD100423,DS005,Delhi NCR,Saket,2025-08-01 12:49:03,2025-08-01,12,Lunch,Clear,Flat10,Delivered,,R0057,15,10.27,1,119.06,11.91,25.0,132.15,79.38,2,2,0
ORD100424,DS005,Delhi NCR,Saket,2025-08-01 10:35:30,2025-08-01,10,Morning,Clear,Flat10,Delivered,,R0058,15,8.18,1,356.49,35.65,0.0,320.84,229.24,3,3,0
ORD100425,DS005,Delhi NCR,Saket,2025-08-01 22:42:41,2025-08-01,22,Late Night,Clear,Flat10,Delivered,,R0054,15,9.18,1,48.58,4.86,25.0,68.72,32.82,1,1,0
ORD100426,DS005,Delhi NCR,Saket,2025-08-01 16:13:02,2025-08-01,16,Evening,Clear,None,Delivered,,R0058,15,9.98,1,82.92,0.0,25.0,107.92,50.67,1,1,0
ORD100427,DS005,Delhi NCR,Saket,2025-08-01 16:43:37,2025-08-01,16,Evening,Clear,None,Delivered,,R0055,15,10.44,1,246.1,0.0,0.0,246.1,164.15,2,2,0
ORD100428,DS005,Delhi NCR,Saket,2025-08-01 18:58:49,2025-08-01,18,Evening,Clear,None,Delivered,,R0060,15,11.05,1,276.14,0.0,0.0,276.14,185.83,3,3,0
ORD100429,DS005,Delhi NCR,Saket,2025-08-01 21:12:18,2025-08-01,21,Late Night,Clear,WalletCashback,Delivered,,R0060,15,9.4,1,452.66,22.63,0.0,430.02,285.69,3,3,0
ORD100430,DS005,Delhi NCR,Saket,2025-08-01 10:23:48,2025-08-01,10,Morning,Clear,Flash20,Partial,,R0063,15,12.31,1,228.07,45.61,0.0,182.45,173.46,3,2,1
ORD100431,DS005,Delhi NCR,Saket,2025-08-01 16:23:09,2025-08-01,16,Evening,Clear,FreeDelivery,Delivered,,R0061,15,8.82,1,384.29,25.0,0.0,359.29,262.32,3,3,0
ORD100432,DS005,Delhi NCR,Saket,2025-08-01 19:56:56,2025-08-01,19,Evening,Clear,None,Partial,,R0063,15,12.54,1,336.99,0.0,0.0,336.99,248.24,3,2,1
ORD100433,DS005,Delhi NCR,Saket,2025-08-01 13:53:19,2025-08-01,13,Lunch,Clear,None,Delivered,,R0065,15,8.3,1,124.33,0.0,25.0,149.33,94.59,1,1,0
ORD100434,DS005,Delhi NCR,Saket,2025-08-01 21:03:29,2025-08-01,21,Late Night,Clear,None,Delivered,,R0055,15,12.4,1,385.65,0.0,0.0,385.65,235.15,4,4,0
ORD100435,DS005,Delhi NCR,Saket,2025-08-01 16:18:37,2025-08-01,16,Evening,Clear,None,Delivered,,R0054,15,8.7,1,78.39,0.0,25.0,103.39,56.98,1,1,0
ORD100436,DS005,Delhi NCR,Saket,2025-08-01 20:01:09,2025-08-01,20,Evening,Clear,None,Delivered,,R0055,15,12.6,1,271.98,0.0,0.0,271.98,174.82,3,3,0
ORD100437,DS005,Delhi NCR,Saket,2025-08-01 14:23:25,2025-08-01,14,Lunch,Clear,None,Delivered,,R0055,15,6.72,1,140.81,0.0,25.0,165.81,86.76,1,1,0
ORD100438,DS005,Delhi NCR,Saket,2025-08-01 18:06:26,2025-08-01,18,Evening,Clear,None,Delivered,,R0054,15,8.13,1,287.04,0.0,0.0,287.04,199.46,1,1,0
ORD100439,DS005,Delhi NCR,Saket,2025-08-01 20:41:55,2025-08-01,20,Evening,Clear,Flash20,Delivered,,R0054,15,8.75,1,256.0,51.2,0.0,204.8,181.89,2,2,0
ORD100440,DS005,Delhi NCR,Saket,2025-08-01 12:05:00,2025-08-01,12,Lunch,Clear,Flat10,Partial,,R0054,15,9.49,1,906.35,90.64,0.0,815.72,619.19,4,3,1
ORD100441,DS005,Delhi NCR,Saket,2025-08-01 14:19:55,2025-08-01,14,Lunch,Clear,None,Partial,,R0060,15,6.15,1,124.42,0.0,25.0,149.42,83.59,4,3,1
ORD100442,DS005,Delhi NCR,Saket,2025-08-01 13:30:02,2025-08-01,13,Lunch,Clear,Flat10,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,3,0,1
ORD100443,DS005,Delhi NCR,Saket,2025-08-01 11:26:34,2025-08-01,11,Lunch,Clear,Flat10,Delivered,,R0060,15,7.26,1,219.63,21.96,0.0,197.67,144.78,4,4,0
ORD100444,DS005,Delhi NCR,Saket,2025-08-01 17:24:40,2025-08-01,17,Evening,Clear,None,Delivered,,R0054,15,8.97,1,239.35,0.0,0.0,239.35,138.47,2,2,0
ORD100445,DS005,Delhi NCR,Saket,2025-08-01 18:06:14,2025-08-01,18,Evening,Clear,FreeDelivery,Delivered,,R0062,15,12.25,1,125.76,25.0,0.0,100.76,83.77,2,2,0
ORD100446,DS005,Delhi NCR,Saket,2025-08-01 10:14:56,2025-08-01,10,Morning,Clear,None,Delivered,,R0056,15,7.67,1,118.76,0.0,25.0,143.76,75.9,1,1,0
ORD100447,DS005,Delhi NCR,Saket,2025-08-01 19:44:39,2025-08-01,19,Evening,Clear,Flat10,Delivered,,R0059,15,9.89,1,630.72,63.07,0.0,567.65,388.42,2,2,0
ORD100448,DS005,Delhi NCR,Saket,2025-08-01 20:22:55,2025-08-01,20,Evening,Clear,BOGO,Cancelled,Rider unavailable,,15,,0,0.0,0.0,0.0,0.0,0.0,2,0,0
ORD100449,DS005,Delhi NCR,Saket,2025-08-01 12:16:37,2025-08-01,12,Lunch,Clear,None,Delivered,,R0058,15,8.14,1,127.73,0.0,25.0,152.73,86.85,2,2,0
ORD100450,DS005,Delhi NCR,Saket,2025-08-01 09:27:19,2025-08-01,9,Morning,Clear,Flat10,Delivered,,R0057,15,9.58,1,572.61,57.26,0.0,515.35,407.7,4,4,0
ORD100451,DS005,Delhi NCR,Saket,2025-08-01 17:23:41,2025-08-01,17,Evening,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD100452,DS005,Delhi NCR,Saket,2025-08-01 15:31:38,2025-08-01,15,Evening,Clear,None,Delivered,,R0054,15,12.04,1,111.41,0.0,25.0,136.41,71.92,2,2,0
ORD100453,DS005,Delhi NCR,Saket,2025-08-01 21:51:58,2025-08-01,21,Late Night,Clear,None,Delivered,,R0056,15,9.14,1,73.86,0.0,25.0,98.86,48.28,1,1,0
ORD100454,DS005,Delhi NCR,Saket,2025-08-01 18:25:27,2025-08-01,18,Evening,Clear,BOGO,Delivered,,R0058,15,10.19,1,129.49,0.0,25.0,154.49,96.95,2,2,0
ORD100455,DS005,Delhi NCR,Saket,2025-08-01 19:36:18,2025-08-01,19,Evening,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD100456,DS005,Delhi NCR,Saket,2025-08-01 12:13:32,2025-08-01,12,Lunch,Clear,None,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,3,0,1
ORD100457,DS005,Delhi NCR,Saket,2025-08-01 08:22:11,2025-08-01,8,Morning,Clear,None,Delivered,,R0054,15,10.45,1,174.21,0.0,25.0,199.21,116.64,1,1,0
ORD100458,DS005,Delhi NCR,Saket,2025-08-01 13:06:07,2025-08-01,13,Lunch,Clear,None,Delivered,,R0060,15,11.79,1,37.06,0.0,25.0,62.06,21.97,1,1,0
ORD100459,DS005,Delhi NCR,Saket,2025-08-01 18:24:00,2025-08-01,18,Evening,Clear,Flat10,Delivered,,R0062,15,10.4,1,478.82,47.88,0.0,430.94,344.78,3,3,0
ORD100460,DS005,Delhi NCR,Saket,2025-08-01 11:54:35,2025-08-01,11,Lunch,Clear,None,Delivered,,R0058,15,8.28,1,647.8,0.0,0.0,647.8,403.9,4,4,0
ORD100461,DS005,Delhi NCR,Saket,2025-08-01 22:09:08,2025-08-01,22,Late Night,Clear,BOGO,Delivered,,R0063,15,4.75,1,370.15,68.01,0.0,302.14,271.47,2,2,0
ORD100462,DS005,Delhi NCR,Saket,2025-08-01 18:19:08,2025-08-01,18,Evening,Clear,None,Delivered,,R0057,15,14.6,1,164.65,0.0,25.0,189.65,120.12,1,1,0
ORD100463,DS005,Delhi NCR,Saket,2025-08-01 20:23:59,2025-08-01,20,Evening,Clear,Flat10,Delivered,,R0065,15,9.28,1,35.91,3.59,25.0,57.32,21.86,1,1,0
ORD100464,DS005,Delhi NCR,Saket,2025-08-01 19:59:52,2025-08-01,19,Evening,Clear,WalletCashback,Delivered,,R0065,15,7.87,1,72.87,3.64,25.0,94.23,56.74,1,1,0
ORD100465,DS005,Delhi NCR,Saket,2025-08-01 18:16:43,2025-08-01,18,Evening,Clear,None,Delivered,,R0061,15,10.27,1,210.32,0.0,0.0,210.32,149.41,3,3,0
ORD100466,DS005,Delhi NCR,Saket,2025-08-01 20:00:57,2025-08-01,20,Evening,Clear,None,Delivered,,R0057,15,11.33,1,235.96,0.0,0.0,235.96,154.71,2,2,0
ORD100467,DS005,Delhi NCR,Saket,2025-08-01 19:00:23,2025-08-01,19,Evening,Clear,None,Delivered,,R0063,15,10.64,1,377.42,0.0,0.0,377.42,283.77,1,1,0
ORD100468,DS005,Delhi NCR,Saket,2025-08-01 09:09:15,2025-08-01,9,Morning,Clear,Flash20,Delivered,,R0058,15,7.35,1,253.69,50.74,0.0,202.95,173.68,3,3,0
ORD100469,DS005,Delhi NCR,Saket,2025-08-01 12:56:54,2025-08-01,12,Lunch,Clear,Flash20,Delivered,,R0061,15,7.79,1,169.15,33.83,25.0,160.32,119.6,2,2,0
ORD100470,DS005,Delhi NCR,Saket,2025-08-01 14:39:44,2025-08-01,14,Lunch,Clear,None,Delivered,,R0059,15,11.98,1,226.95,0.0,0.0,226.95,144.84,1,1,0
ORD100471,DS005,Delhi NCR,Saket,2025-08-01 10:31:57,2025-08-01,10,Morning,Clear,Flash20,Delivered,,R0064,15,6.45,1,354.31,70.86,0.0,283.45,258.74,2,2,0
ORD100472,DS005,Delhi NCR,Saket,2025-08-01 15:43:26,2025-08-01,15,Evening,Clear,None,Delivered,,R0058,15,9.26,1,111.67,0.0,25.0,136.67,66.08,1,1,0
ORD100473,DS005,Delhi NCR,Saket,2025-08-01 13:14:16,2025-08-01,13,Lunch,Clear,Flat10,Cancelled,Stockout,,15,,0,0.0,0.0,0.0,0.0,0.0,3,0,1
ORD100474,DS005,Delhi NCR,Saket,2025-08-01 08:17:11,2025-08-01,8,Morning,Clear,BOGO,Delivered,,R0064,15,12.25,1,553.14,87.77,0.0,465.38,347.8,4,4,0
ORD100475,DS005,Delhi NCR,Saket,2025-08-01 22:47:38,2025-08-01,22,Late Night,Clear,WalletCashback,Delivered,,R0062,15,10.48,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD100476,DS005,Delhi NCR,Saket,2025-08-01 18:26:04,2025-08-01,18,Evening,Clear,None,Cancelled,Payment failed,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD100477,DS005,Delhi NCR,Saket,2025-08-01 09:21:20,2025-08-01,9,Morning,Clear,WalletCashback,Cancelled,Store closed,,15,,0,0.0,0.0,0.0,0.0,0.0,2,0,0
ORD100478,DS005,Delhi NCR,Saket,2025-08-01 10:06:42,2025-08-01,10,Morning,Clear,Flat10,Partial,,R0060,15,10.89,1,46.12,4.61,25.0,66.51,31.24,2,1,1
ORD100479,DS005,Delhi NCR,Saket,2025-08-01 23:38:11,2025-08-01,23,Late Night,Clear,Flash20,Delivered,,R0062,15,7.22,1,175.82,35.16,25.0,165.66,123.15,1,1,0
ORD100480,DS005,Delhi NCR,Saket,2025-08-01 13:40:38,2025-08-01,13,Lunch,Clear,None,Delivered,,R0063,15,9.0,1,37.02,0.0,25.0,62.02,24.7,1,1,0
ORD100481,DS005,Delhi NCR,Saket,2025-08-01 13:28:51,2025-08-01,13,Lunch,Clear,None,Delivered,,R0058,15,7.07,1,45.44,0.0,25.0,70.44,30.34,1,1,0
ORD100482,DS005,Delhi NCR,Saket,2025-08-01 12:07:05,2025-08-01,12,Lunch,Clear,Flat10,Delivered,,R0060,15,10.21,1,74.18,7.42,25.0,91.76,45.26,1,1,0
ORD100483,DS005,Delhi NCR,Saket,2025-08-01 19:43:20,2025-08-01,19,Evening,Clear,None,Delivered,,R0055,15,8.61,1,225.27,0.0,0.0,225.27,150.06,1,1,0
ORD100484,DS005,Delhi NCR,Saket,2025-08-01 18:34:48,2025-08-01,18,Evening,Clear,Flat10,Partial,,R0054,15,8.87,1,513.03,51.3,0.0,461.72,318.9,4,3,1
ORD100485,DS005,Delhi NCR,Saket,2025-08-01 12:56:03,2025-08-01,12,Lunch,Clear,None,Delivered,,R0054,15,8.07,1,615.25,0.0,0.0,615.25,415.65,3,3,0
ORD100486,DS005,Delhi NCR,Saket,2025-08-01 20:19:00,2025-08-01,20,Evening,Clear,Flat10,Delivered,,R0059,15,12.74,1,459.21,45.92,0.0,413.29,310.8,3,3,0
ORD100487,DS005,Delhi NCR,Saket,2025-08-01 10:25:36,2025-08-01,10,Morning,Clear,FreeDelivery,Delivered,,R0063,15,4.77,1,161.11,25.0,0.0,136.11,108.41,2,2,0
ORD100488,DS005,Delhi NCR,Saket,2025-08-01 17:16:14,2025-08-01,17,Evening,Clear,None,Partial,,R0064,15,7.71,1,510.81,0.0,0.0,510.81,346.35,3,2,1
ORD100489,DS005,Delhi NCR,Saket,2025-08-01 23:58:00,2025-08-01,23,Late Night,Clear,None,Delivered,,R0063,15,8.21,1,725.56,0.0,0.0,725.56,516.37,4,4,0
ORD100490,DS005,Delhi NCR,Saket,2025-08-01 22:00:17,2025-08-01,22,Late Night,Clear,None,Delivered,,R0056,15,8.17,1,245.04,0.0,0.0,245.04,159.65,3,3,0
ORD100491,DS005,Delhi NCR,Saket,2025-08-01 14:36:25,2025-08-01,14,Lunch,Clear,FreeDelivery,Delivered,,R0055,15,9.75,1,214.4,25.0,0.0,189.4,130.02,2,2,0
ORD100492,DS005,Delhi NCR,Saket,2025-08-01 18:37:01,2025-08-01,18,Evening,Clear,WalletCashback,Delivered,,R0061,15,10.79,1,55.76,2.79,25.0,77.97,40.04,1,1,0
ORD100493,DS005,Delhi NCR,Saket,2025-08-01 17:52:57,2025-08-01,17,Evening,Clear,None,Delivered,,R0055,15,7.89,1,433.95,0.0,0.0,433.95,321.43,2,2,0
ORD100494,DS005,Delhi NCR,Saket,2025-08-01 17:25:00,2025-08-01,17,Evening,Clear,None,Delivered,,R0056,15,7.04,1,301.27,0.0,0.0,301.27,177.5,3,3,0
ORD100495,DS005,Delhi NCR,Saket,2025-08-01 18:58:28,2025-08-01,18,Evening,Clear,Flat10,Delivered,,R0061,15,7.86,1,304.27,30.43,0.0,273.84,208.75,2,2,0
ORD100496,DS005,Delhi NCR,Saket,2025-08-01 09:18:50,2025-08-01,9,Morning,Clear,Flash20,Delivered,,R0059,15,10.44,1,96.07,19.21,25.0,101.86,70.77,1,1,0
ORD100497,DS005,Delhi NCR,Saket,2025-08-01 13:30:40,2025-08-01,13,Lunch,Clear,BOGO,Delivered,,R0056,15,9.07,1,502.74,71.04,0.0,431.7,345.96,3,3,0
ORD100498,DS005,Delhi NCR,Saket,2025-08-01 09:53:05,2025-08-01,9,Morning,Clear,FreeDelivery,Delivered,,R0065,15,7.88,1,560.66,25.0,0.0,535.66,402.18,3,3,0
ORD100499,DS005,Delhi NCR,Saket,2025-08-01 18:00:24,2025-08-01,18,Evening,Clear,Flat10,Delivered,,R0062,15,5.33,1,551.73,55.17,0.0,496.56,411.06,4,4,0
ORD100500,DS005,Delhi NCR,Saket,2025-08-01 22:29:51,2025-08-01,22,Late Night,Clear,Flat10,Delivered,,R0056,15,11.81,1,622.26,62.23,0.0,560.04,396.9,4,4,0
