order_id,store_id,metro,zone,ordered_at,order_date,hour,slot,weather,promo_type,status,cancel_reason,rider_id,promise_minutes,o2d_minutes,sla_hit,gmv,discount_amount,delivery_fee,net_gmv,cogs,lines_ordered,lines_fulfilled,had_stockout
ORD139081,DS009,Bengaluru,Indiranagar,2025-08-25 18:53:46,2025-08-25,18,Evening,Heat,None,Delivered,,R0110,15,9.41,1,18.13,0.0,25.0,43.13,10.93,1,1,0
ORD139082,DS009,Bengaluru,Indiranagar,2025-08-25 12:29:22,2025-08-25,12,Lunch,Heat,None,Delivered,,R0105,15,8.56,1,350.96,0.0,0.0,350.96,263.77,4,4,0
ORD139083,DS009,Bengaluru,Indiranagar,2025-08-25 20:37:32,2025-08-25,20,Evening,Heat,None,Delivered,,R0106,15,9.04,1,203.17,0.0,0.0,203.17,128.94,3,3,0
ORD139084,DS009,Bengaluru,Indiranagar,2025-08-25 16:01:16,2025-08-25,16,Evening,Heat,WalletCashback,Delivered,,R0105,15,11.08,1,119.06,5.95,25.0,138.11,92.18,1,1,0
ORD139085,DS009,Bengaluru,Indiranagar,2025-08-25 12:57:02,2025-08-25,12,Lunch,Heat,FreeDelivery,Delivered,,R0114,15,9.24,1,109.64,25.0,0.0,84.64,78.21,1,1,0
ORD139086,DS009,Bengaluru,Indiranagar,2025-08-25 19:47:28,2025-08-25,19,Evening,Heat,None,Delivered,,R0108,15,10.67,1,284.82,0.0,0.0,284.82,202.23,4,4,0
ORD139087,DS009,Bengaluru,Indiranagar,2025-08-25 16:51:13,2025-08-25,16,Evening,Heat,Flash20,Delivered,,R0107,15,10.04,1,165.86,33.17,25.0,157.69,107.59,3,3,0
ORD139088,DS009,Bengaluru,Indiranagar,2025-08-25 18:03:06,2025-08-25,18,Evening,Heat,None,Delivered,,R0114,15,12.28,1,302.89,0.0,0.0,302.89,192.46,4,4,0
ORD139089,DS009,Bengaluru,Indiranagar,2025-08-25 19:10:17,2025-08-25,19,Evening,Heat,Flash20,Delivered,,R0106,15,12.18,1,363.11,72.62,0.0,290.49,272.64,3,3,0
ORD139090,DS009,Bengaluru,Indiranagar,2025-08-25 21:45:41,2025-08-25,21,Late Night,Heat,FreeDelivery,Delivered,,R0114,15,9.2,1,55.52,25.0,0.0,30.52,33.56,1,1,0
ORD139091,DS009,Bengaluru,Indiranagar,2025-08-25 18:46:25,2025-08-25,18,Evening,Heat,BOGO,Delivered,,R0109,15,9.24,1,73.14,0.0,25.0,98.14,48.28,1,1,0
ORD139092,DS009,Bengaluru,Indiranagar,2025-08-25 11:31:23,2025-08-25,11,Lunch,Heat,None,Partial,,R0107,15,10.52,1,223.17,0.0,0.0,223.17,144.84,2,1,1
ORD139093,DS009,Bengaluru,Indiranagar,2025-08-25 13:56:54,2025-08-25,13,Lunch,Heat,BOGO,Delivered,,R0114,15,9.74,1,141.57,28.15,25.0,138.42,96.28,3,3,0
ORD139094,DS009,Bengaluru,Indiranagar,2025-08-25 18:18:59,2025-08-25,18,Evening,Heat,None,Delivered,,R0114,15,11.95,1,247.69,0.0,0.0,247.69,155.13,3,3,0
ORD139095,DS009,Bengaluru,Indiranagar,2025-08-25 18:33:46,2025-08-25,18,Evening,Heat,None,Cancelled,Store closed,,15,,0,0.0,0.0,0.0,0.0,0.0,4,0,0
ORD139096,DS009,Bengaluru,Indiranagar,2025-08-25 20:45:34,2025-08-25,20,Evening,Heat,None,Partial,,R0106,15,7.63,1,86.53,0.0,25.0,111.53,50.67,2,1,1
ORD139097,DS009,Bengaluru,Indiranagar,2025-08-25 08:07:34,2025-08-25,8,Morning,Heat,Flat10,Delivered,,R0106,15,11.45,1,90.4,9.04,25.0,106.36,67.19,2,2,0
ORD139098,DS009,Bengaluru,Indiranagar,2025-08-25 12:33:27,2025-08-25,12,Lunch,Heat,None,Delivered,,R0106,15,6.84,1,919.04,0.0,0.0,919.04,606.37,4,4,0
ORD139099,DS009,Bengaluru,Indiranagar,2025-08-25 18:07:25,2025-08-25,18,Evening,Heat,None,Delivered,,R0112,15,10.7,1,73.69,0.0,25.0,98.69,49.75,1,1,0
ORD139100,DS009,Bengaluru,Indiranagar,2025-08-25 09:41:27,2025-08-25,9,Morning,Heat,None,Delivered,,R0109,15,13.25,1,416.37,0.0,0.0,416.37,287.13,3,3,0
ORD139101,DS009,Bengaluru,Indiranagar,2025-08-25 13:09:51,2025-08-25,13,Lunch,Heat,Flash20,Delivered,,R0111,15,11.49,1,509.93,101.99,0.0,407.95,347.09,2,2,0
ORD139102,DS009,Bengaluru,Indiranagar,2025-08-25 19:14:27,2025-08-25,19,Evening,Heat,BOGO,Delivered,,R0112,15,13.51,1,154.68,38.67,25.0,141.01,93.1,1,1,0
ORD139103,DS009,Bengaluru,Indiranagar,2025-08-25 19:00:48,2025-08-25,19,Evening,Heat,None,Delivered,,R0114,15,9.1,1,491.42,0.0,0.0,491.42,355.56,4,4,0
ORD139104,DS009,Bengaluru,Indiranagar,2025-08-25 17:03:39,2025-08-25,17,Evening,Heat,None,Delivered,,R0104,15,8.25,1,133.2,0.0,25.0,158.2,76.81,2,2,0
ORD139105,DS009,Bengaluru,Indiranagar,2025-08-25 21:36:14,2025-08-25,21,Late Night,Heat,None,Delivered,,R0108,15,12.61,1,197.65,0.0,25.0,222.65,118.87,4,4,0
ORD139106,DS009,Bengaluru,Indiranagar,2025-08-25 10:47:53,2025-08-25,10,Morning,Heat,FreeDelivery,Delivered,,R0111,15,11.86,1,57.56,25.0,0.0,32.56,40.04,1,1,0
ORD139107,DS009,Bengaluru,Indiranagar,2025-08-25 12:52:38,2025-08-25,12,Lunch,Heat,None,Delivered,,R0111,15,9.89,1,479.23,0.0,0.0,479.23,312.28,3,3,0
ORD139108,DS009,Bengaluru,Indiranagar,2025-08-25 10:24:03,2025-08-25,10,Morning,Heat,None,Delivered,,R0114,15,8.31,1,673.06,0.0,0.0,673.06,410.72,3,3,0
ORD139109,DS009,Bengaluru,Indiranagar,2025-08-25 19:07:09,2025-08-25,19,Evening,Heat,Flat10,Delivered,,R0105,15,11.27,1,654.73,65.47,0.0,589.26,465.42,4,4,0
ORD139110,DS009,Bengaluru,Indiranagar,2025-08-25 13:18:11,2025-08-25,13,Lunch,Heat,None,Delivered,,R0109,15,7.24,1,667.34,0.0,0.0,667.34,471.66,3,3,0
ORD139111,DS009,Bengaluru,Indiranagar,2025-08-25 11:29:28,2025-08-25,11,Lunch,Heat,None,Delivered,,R0107,15,11.46,1,206.88,0.0,0.0,206.88,148.57,4,4,0
ORD139112,DS010,Bengaluru,Koramangala,2025-08-25 12:51:26,2025-08-25,12,Lunch,Heat,None,Partial,,R0121,12,7.42,1,150.36,0.0,25.0,175.36,97.82,3,2,1
ORD139113,DS010,Bengaluru,Koramangala,2025-08-25 17:46:45,2025-08-25,17,Evening,Heat,None,Delivered,,R0118,12,11.21,1,533.34,0.0,0.0,533.34,344.15,4,4,0
ORD139114,DS010,Bengaluru,Koramangala,2025-08-25 11:52:01,2025-08-25,11,Lunch,Heat,None,Delivered,,R0124,12,8.87,1,94.74,0.0,25.0,119.74,60.68,1,1,0
ORD139115,DS010,Bengaluru,Koramangala,2025-08-25 09:27:55,2025-08-25,9,Morning,Heat,Flat10,Delivered,,R0124,12,10.74,1,169.34,16.93,25.0,177.41,104.46,2,2,0
ORD139116,DS010,Bengaluru,Koramangala,2025-08-25 19:31:06,2025-08-25,19,Evening,Heat,WalletCashback,Delivered,,R0126,12,12.5,0,612.32,30.62,0.0,581.71,414.72,2,2,0
ORD139117,DS010,Bengaluru,Koramangala,2025-08-25 19:00:40,2025-08-25,19,Evening,Heat,None,Delivered,,R0119,12,10.26,1,146.67,0.0,25.0,171.67,86.76,1,1,0
ORD139118,DS010,Bengaluru,Koramangala,2025-08-25 19:31:55,2025-08-25,19,Evening,Heat,None,Delivered,,R0124,12,10.38,1,338.51,0.0,0.0,338.51,224.15,4,4,0
ORD139119,DS010,Bengaluru,Koramangala,2025-08-25 19:11:37,2025-08-25,19,Evening,Heat,Flat10,Delivered,,R0124,12,10.32,1,56.28,5.63,25.0,75.65,35.53,1,1,0
ORD139120,DS010,Bengaluru,Koramangala,2025-08-25 13:23:02,2025-08-25,13,Lunch,Heat,None,Delivered,,R0117,12,7.71,1,114.04,0.0,25.0,139.04,79.93,2,2,0
ORD139121,DS010,Bengaluru,Koramangala,2025-08-25 18:05:24,2025-08-25,18,Evening,Heat,WalletCashback,Delivered,,R0122,12,10.21,1,523.17,26.16,0.0,497.01,371.03,2,2,0
ORD139122,DS010,Bengaluru,Koramangala,2025-08-25 11:20:08,2025-08-25,11,Lunch,Heat,None,Delivered,,R0123,12,7.77,1,141.45,0.0,25.0,166.45,102.06,1,1,0
ORD139123,DS010,Bengaluru,Koramangala,2025-08-25 21:02:53,2025-08-25,21,Late Night,Heat,BOGO,Delivered,,R0118,12,13.64,0,366.47,72.18,0.0,294.29,246.01,2,2,0
ORD139124,DS010,Bengaluru,Koramangala,2025-08-25 17:40:32,2025-08-25,17,Evening,Heat,None,Delivered,,R0119,12,10.38,1,92.74,0.0,25.0,117.74,69.46,2,2,0
ORD139125,DS010,Bengaluru,Koramangala,2025-08-25 19:06:36,2025-08-25,19,Evening,Heat,FreeDelivery,Delivered,,R0116,12,15.1,0,477.76,25.0,0.0,452.76,330.34,4,4,0
ORD139126,DS010,Bengaluru,Koramangala,2025-08-25 13:09:40,2025-08-25,13,Lunch,Heat,None,Delivered,,R0124,12,14.2,0,152.82,0.0,25.0,177.82,106.7,3,3,0
ORD139127,DS010,Bengaluru,Koramangala,2025-08-25 17:10:48,2025-08-25,17,Evening,Heat,None,Partial,,R0118,12,12.7,0,332.54,0.0,0.0,332.54,222.88,4,3,1
ORD139128,DS010,Bengaluru,Koramangala,2025-08-25 20:06:20,2025-08-25,20,Evening,Heat,None,Delivered,,R0121,12,16.4,0,142.42,0.0,25.0,167.42,86.76,1,1,0
ORD139129,DS010,Bengaluru,Koramangala,2025-08-25 19:46:27,2025-08-25,19,Evening,Heat,None,Delivered,,R0117,12,9.0,1,173.71,0.0,25.0,198.71,129.21,1,1,0
ORD139130,DS010,Bengaluru,Koramangala,2025-08-25 23:59:31,2025-08-25,23,Late Night,Heat,None,Delivered,,R0120,12,11.25,1,434.71,0.0,0.0,434.71,319.84,4,4,0
ORD139131,DS010,Bengaluru,Koramangala,2025-08-25 09:15:19,2025-08-25,9,Morning,Heat,None,Delivered,,R0120,12,8.41,1,321.91,0.0,0.0,321.91,213.16,4,4,0
ORD139132,DS010,Bengaluru,Koramangala,2025-08-25 10:10:14,2025-08-25,10,Morning,Heat,Flash20,Delivered,,R0117,12,8.87,1,332.77,66.55,0.0,266.21,246.33,2,2,0
ORD139133,DS010,Bengaluru,Koramangala,2025-08-25 19:40:31,2025-08-25,19,Evening,Heat,None,Delivered,,R0126,12,6.55,1,0.0,0.0,25.0,25.0,0.0,1,0,1
ORD139134,DS010,Bengaluru,Koramangala,2025-08-25 10:06:24,2025-08-25,10,Morning,Heat,None,Delivered,,R0117,12,7.45,1,195.29,0.0,25.0,220.29,145.08,2,2,0
ORD139135,DS010,Bengaluru,Koramangala,2025-08-25 16:47:34,2025-08-25,16,Evening,Heat,None,Delivered,,R0120,12,11.38,1,422.64,0.0,0.0,422.64,316.41,3,3,0
ORD139136,DS010,Bengaluru,Koramangala,2025-08-25 14:57:00,2025-08-25,14,Lunch,Heat,None,Delivered,,R0123,12,5.75,1,366.07,0.0,0.0,366.07,227.67,4,4,0
ORD139137,DS010,Bengaluru,Koramangala,2025-08-25 18:07:08,2025-08-25,18,Evening,Heat,FreeDelivery,Delivered,,R0116,12,8.66,1,76.41,25.0,0.0,51.41,56.98,1,1,0
ORD139138,DS010,Bengaluru,Koramangala,2025-08-25 20:03:28,2025-08-25,20,Evening,Heat,None,Delivered,,R0127,12,10.84,1,38.22,0.0,25.0,63.22,28.37,1,1,0
ORD139139,DS010,Bengaluru,Koramangala,2025-08-25 17:38:05,2025-08-25,17,Evening,Heat,None,Delivered,,R0122,12,11.68,1,17.9,0.0,25.0,42.9,10.93,1,1,0
ORD139140,DS010,Bengaluru,Koramangala,2025-08-25 15:51:46,2025-08-25,15,Evening,Heat,None,Delivered,,R0124,12,12.01,0,56.54,0.0,25.0,81.54,41.18,1,1,0
ORD139141,DS010,Bengaluru,Koramangala,2025-08-25 13:09:00,2025-08-25,13,Lunch,Heat,None,Delivered,,R0119,12,8.88,1,76.22,0.0,25.0,101.22,48.28,1,1,0
ORD139142,DS010,Bengaluru,Koramangala,2025-08-25 08:25:34,2025-08-25,8,Morning,Heat,None,Cancelled,Stockout,,12,,0,0.0,0.0,0.0,0.0,0.0,4,0,1
ORD139143,DS010,Bengaluru,Koramangala,2025-08-25 18:01:25,2025-08-25,18,Evening,Heat,Flash20,Delivered,,R0116,12,12.84,0,359.95,71.99,0.0,287.96,254.46,1,1,0
ORD139144,DS010,Bengaluru,Koramangala,2025-08-25 11:24:21,2025-08-25,11,Lunch,Heat,FreeDelivery,Delivered,,R0121,12,7.84,1,221.78,25.0,0.0,196.78,134.71,3,3,0
ORD139145,DS010,Bengaluru,Koramangala,2025-08-25 14:47:23,2025-08-25,14,Lunch,Heat,None,Delivered,,R0122,12,11.67,1,18.13,0.0,25.0,43.13,10.93,1,1,0
ORD139146,DS010,Bengaluru,Koramangala,2025-08-25 12:21:19,2025-08-25,12,Lunch,Heat,None,Delivered,,R0115,12,10.8,1,609.96,0.0,0.0,609.96,384.96,4,4,0
ORD139147,DS010,Bengaluru,Koramangala,2025-08-25 13:22:46,2025-08-25,13,Lunch,Heat,Flash20,Delivered,,R0117,12,6.78,1,77.98,15.6,25.0,87.38,50.02,1,1,0
ORD139148,DS010,Bengaluru,Koramangala,2025-08-25 14:49:57,2025-08-25,14,Lunch,Heat,None,Delivered,,R0126,12,9.67,1,38.67,0.0,25.0,63.67,29.85,1,1,0
ORD139149,DS010,Bengaluru,Koramangala,2025-08-25 12:32:55,2025-08-25,12,Lunch,Heat,None,Delivered,,R0122,12,12.21,0,376.55,0.0,0.0,376.55,245.03,3,3,0
ORD139150,DS010,Bengaluru,Koramangala,2025-08-25 21:27:16,2025-08-25,21,Late Night,Heat,None,Delivered,,R0127,12,8.09,1,359.01,0.0,0.0,359.01,269.02,2,2,0
ORD139151,DS010,Bengaluru,Koramangala,2025-08-25 15:38:09,2025-08-25,15,Evening,Heat,BOGO,Delivered,,R0129,12,10.19,1,474.67,107.17,0.0,367.5,359.16,3,3,0
ORD139152,DS010,Bengaluru,Koramangala,2025-08-25 10:40:44,2025-08-25,10,Morning,Heat,Flat10,Delivered,,R0126,12,10.36,1,247.08,24.71,0.0,222.37,154.3,3,3,0
ORD139153,DS010,Bengaluru,Koramangala,2025-08-25 19:46:15,2025-08-25,19,Evening,Heat,None,Delivered,,R0119,12,11.5,1,137.0,0.0,25.0,162.0,100.67,2,2,0
ORD139154,DS010,Bengaluru,Koramangala,2025-08-25 16:08:51,2025-08-25,16,Evening,Heat,None,Delivered,,R0121,12,11.83,1,54.69,0.0,25.0,79.69,32.79,1,1,0
ORD139155,DS010,Bengaluru,Koramangala,2025-08-25 20:12:12,2025-08-25,20,Evening,Heat,None,Delivered,,R0122,12,9.4,1,219.19,0.0,0.0,219.19,160.71,3,3,0
ORD139156,DS010,Bengaluru,Koramangala,2025-08-25 16:00:08,2025-08-25,16,Evening,Heat,BOGO,Cancelled,Store closed,,12,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD139157,DS010,Bengaluru,Koramangala,2025-08-25 11:55:40,2025-08-25,11,Lunch,Heat,None,Partial,,R0129,12,13.3,0,698.32,0.0,0.0,698.32,483.52,3,2,1
ORD139158,DS010,Bengaluru,Koramangala,2025-08-25 23:56:56,2025-08-25,23,Late Night,Heat,FreeDelivery,Delivered,,R0119,12,9.68,1,36.39,25.0,0.0,11.39,28.37,1,1,0
ORD139159,DS010,Bengaluru,Koramangala,2025-08-25 08:17:58,2025-08-25,8,Morning,Heat,Flash20,Delivered,,R0118,12,8.0,1,84.71,16.94,25.0,92.77,59.02,2,2,0
ORD139160,DS010,Bengaluru,Koramangala,2025-08-25 11:02:52,2025-08-25,11,Lunch,Heat,Flat10,Delivered,,R0116,12,10.08,1,581.32,58.13,0.0,523.18,401.25,2,2,0
ORD139161,DS010,Bengaluru,Koramangala,2025-08-25 17:36:47,2025-08-25,17,Evening,Heat,None,Delivered,,R0115,12,11.44,1,440.58,0.0,0.0,440.58,292.71,1,1,0
ORD139162,DS010,Bengaluru,Koramangala,2025-08-25 13:04:50,2025-08-25,13,Lunch,Heat,None,Delivered,,R0126,12,13.8,0,91.36,0.0,25.0,116.36,68.04,1,1,0
ORD139163,DS010,Bengaluru,Koramangala,2025-08-25 23:18:18,2025-08-25,23,Late Night,Heat,WalletCashback,Delivered,,R0128,12,8.37,1,294.51,14.73,0.0,279.79,195.33,3,3,0
ORD139164,DS010,Bengaluru,Koramangala,2025-08-25 19:45:01,2025-08-25,19,Evening,Heat,Flat10,Delivered,,R0125,12,9.65,1,77.3,7.73,25.0,94.57,49.75,1,1,0
ORD139165,DS010,Bengaluru,Koramangala,2025-08-25 20:28:15,2025-08-25,20,Evening,Heat,FreeDelivery,Delivered,,R0120,12,8.36,1,539.35,25.0,0.0,514.35,386.19,4,4,0
ORD139166,DS010,Bengaluru,Koramangala,2025-08-25 19:34:25,2025-08-25,19,Evening,Heat,None,Delivered,,R0115,12,6.95,1,882.25,0.0,0.0,882.25,542.76,3,3,0
ORD139167,DS010,Bengaluru,Koramangala,2025-08-25 10:03:31,2025-08-25,10,Morning,Heat,None,Delivered,,R0119,12,8.19,1,159.38,0.0,25.0,184.38,114.97,2,2,0
ORD139168,DS010,Bengaluru,Koramangala,2025-08-25 16:12:31,2025-08-25,16,Evening,Heat,FreeDelivery,Delivered,,R0123,12,10.94,1,90.57,25.0,0.0,65.57,57.16,1,1,0
ORD139169,DS010,Bengaluru,Koramangala,2025-08-25 16:12:20,2025-08-25,16,Evening,Heat,None,Delivered,,R0115,12,11.27,1,115.49,0.0,25.0,140.49,74.96,1,1,0
ORD139170,DS010,Bengaluru,Koramangala,2025-08-25 20:41:12,2025-08-25,20,Evening,Heat,Flat10,Cancelled,Store closed,,12,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD139171,DS010,Bengaluru,Koramangala,2025-08-25 12:33:19,2025-08-25,12,Lunch,Heat,Flat10,Delivered,,R0118,12,11.25,1,108.27,10.83,25.0,122.44,79.95,1,1,0
ORD139172,DS010,Bengaluru,Koramangala,2025-08-25 20:57:48,2025-08-25,20,Evening,Heat,Flat10,Partial,,R0116,12,9.79,1,170.32,17.03,25.0,178.29,110.9,3,2,1
ORD139173,DS010,Bengaluru,Koramangala,2025-08-25 19:19:39,2025-08-25,19,Evening,Heat,None,Delivered,,R0120,12,11.84,1,694.85,0.0,0.0,694.85,422.76,4,4,0
ORD139174,DS010,Bengaluru,Koramangala,2025-08-25 08:40:11,2025-08-25,8,Morning,Heat,BOGO,Delivered,,R0125,12,11.1,1,350.98,87.75,0.0,263.24,205.6,2,2,0
ORD139175,DS010,Bengaluru,Koramangala,2025-08-25 12:02:10,2025-08-25,12,Lunch,Heat,Flat10,Delivered,,R0118,12,12.78,0,276.53,27.65,0.0,248.87,198.27,4,4,0
ORD139176,DS010,Bengaluru,Koramangala,2025-08-25 21:38:18,2025-08-25,21,Late Night,Heat,None,Delivered,,R0124,12,5.25,1,313.73,0.0,0.0,313.73,221.61,2,2,0
ORD139177,DS010,Bengaluru,Koramangala,2025-08-25 21:35:50,2025-08-25,21,Late Night,Heat,Flat10,Delivered,,R0126,12,8.12,1,441.95,44.19,0.0,397.75,292.91,3,3,0
ORD139178,DS010,Bengaluru,Koramangala,2025-08-25 17:52:55,2025-08-25,17,Evening,Heat,None,Delivered,,R0115,12,12.18,0,333.75,0.0,0.0,333.75,243.92,3,3,0
ORD139179,DS010,Bengaluru,Koramangala,2025-08-25 12:44:09,2025-08-25,12,Lunch,Heat,None,Delivered,,R0124,12,6.06,1,209.49,0.0,0.0,209.49,145.72,2,2,0
ORD139180,DS010,Bengaluru,Koramangala,2025-08-25 23:14:01,2025-08-25,23,Late Night,Heat,None,Delivered,,R0129,12,14.53,0,787.27,0.0,0.0,787.27,567.69,3,3,0
ORD139181,DS010,Bengaluru,Koramangala,2025-08-25 20:11:15,2025-08-25,20,Evening,Heat,None,Delivered,,R0123,12,9.79,1,135.51,0.0,25.0,160.51,82.26,1,1,0
ORD139182,DS010,Bengaluru,Koramangala,2025-08-25 17:20:02,2025-08-25,17,Evening,Heat,Flash20,Delivered,,R0125,12,10.7,1,92.99,18.6,25.0,99.39,69.58,1,1,0
ORD139183,DS010,Bengaluru,Koramangala,2025-08-25 13:34:34,2025-08-25,13,Lunch,Heat,BOGO,Delivered,,R0123,12,11.25,1,227.22,49.95,0.0,177.26,155.63,3,3,0
ORD139184,DS010,Bengaluru,Koramangala,2025-08-25 16:16:05,2025-08-25,16,Evening,Heat,None,Partial,,R0115,12,10.47,1,277.72,0.0,0.0,277.72,215.2,2,1,1
ORD139185,DS010,Bengaluru,Koramangala,2025-08-25 12:14:38,2025-08-25,12,Lunch,Heat,None,Delivered,,R0126,12,7.52,1,326.29,0.0,0.0,326.29,237.98,3,3,0
ORD139186,DS010,Bengaluru,Koramangala,2025-08-25 12:23:13,2025-08-25,12,Lunch,Heat,None,Cancelled,Payment failed,,12,,0,0.0,0.0,0.0,0.0,0.0,1,0,0
ORD139187,DS010,Bengaluru,Koramangala,2025-08-25 18:11:01,2025-08-25,18,Evening,Heat,None,Delivered,,R0126,12,8.65,1,73.73,0.0,25.0,98.73,55.69,2,2,0
ORD139188,DS010,Bengaluru,Koramangala,2025-08-25 18:47:56,2025-08-25,18,Evening,Heat,None,Delivered,,R0116,12,10.98,1,319.19,0.0,0.0,319.19,238.66,2,2,0
ORD139189,DS010,Bengaluru,Koramangala,2025-08-25 12:03:35,2025-08-25,12,Lunch,Heat,Flash20,Delivered,,R0117,12,6.95,1,423.95,84.79,0.0,339.16,308.93,2,2,0
ORD139190,DS010,Bengaluru,Koramangala,2025-08-25 19:17:39,2025-08-25,19,Evening,Heat,None,Partial,,R0124,12,13.62,0,419.47,0.0,0.0,419.47,262.78,4,3,1
ORD139191,DS010,Bengaluru,Koramangala,2025-08-25 19:15:00,2025-08-25,19,Evening,Heat,Flash20,Delivered,,R0117,12,14.4,0,275.82,55.16,0.0,220.66,169.1,2,2,0
ORD139192,DS010,Bengaluru,Koramangala,2025-08-25 18:31:05,2025-08-25,18,Evening,Heat,Flash20,Delivered,,R0122,12,11.81,1,463.07,92.61,0.0,370.45,290.24,4,4,0
ORD139193,DS010,Bengaluru,Koramangala,2025-08-25 17:56:15,2025-08-25,17,Evening,Heat,BOGO,Delivered,,R0115,12,11.22,1,528.04,88.01,0.0,440.03,311.73,2,2,0
ORD139194,DS010,Bengaluru,Koramangala,2025-08-25 18:31:34,2025-08-25,18,Evening,Heat,None,Partial,,R0128,12,13.1,0,76.36,0.0,25.0,101.36,56.98,2,1,1
ORD139195,DS010,Bengaluru,Koramangala,2025-08-25 22:31:49,2025-08-25,22,Late Night,Heat,None,Partial,,R0127,12,7.86,1,188.09,0.0,25.0,213.09,144.46,3,1,1
ORD139196,DS010,Bengaluru,Koramangala,2025-08-25 10:16:33,2025-08-25,10,Morning,Heat,Flat10,Delivered,,R0117,12,10.17,1,46.1,4.61,25.0,66.49,28.01,1,1,0
ORD139197,DS010,Bengaluru,Koramangala,2025-08-25 19:04:02,2025-08-25,19,Evening,Heat,None,Delivered,,R0128,12,10.54,1,167.07,0.0,25.0,192.07,109.76,3,3,0
ORD139198,DS010,Bengaluru,Koramangala,2025-08-25 21:39:41,2025-08-25,21,Late Night,Heat,WalletCashback,Delivered,,R0118,12,9.24,1,225.25,11.26,0.0,213.99,147.45,4,4,0
ORD139199,DS010,Bengaluru,Koramangala,2025-08-25 13:11:29,2025-08-25,13,Lunch,Heat,Flat10,Delivered,,R0122,12,9.52,1,432.55,43.25,0.0,389.29,260.28,1,1,0
ORD139200,DS010,Bengaluru,Koramangala,2025-08-25 18:06:42,2025-08-25,18,Evening,Heat,WalletCashback,Delivered,,R0120,12,14.33,0,360.87,18.04,0.0,342.83,276.54,1,1,0
ORD139201,DS010,Bengaluru,Koramangala,2025-08-25 18:16:07,2025-08-25,18,Evening,Heat,Flat10,Delivered,,R0129,12,12.1,0,342.95,34.29,0.0,308.65,238.23,4,4,0
ORD139202,DS010,Bengaluru,Koramangala,2025-08-25 20:48:24,2025-08-25,20,Evening,Heat,Flash20,Cancelled,Customer,,12,,0,0.0,0.0,0.0,0.0,0.0,3,0,0
ORD139203,DS010,Bengaluru,Koramangala,2025-08-25 20:36:22,2025-08-25,20,Evening,Heat,None,Delivered,,R0119,12,12.93,0,258.87,0.0,0.0,258.87,180.0,2,2,0
ORD139204,DS010,Bengaluru,Koramangala,2025-08-25 17:41:10,2025-08-25,17,Evening,Heat,None,Delivered,,R0123,12,6.53,1,95.22,0.0,25.0,120.22,70.54,2,2,0
ORD139205,DS010,Bengaluru,Koramangala,2025-08-25 08:52:03,2025-08-25,8,Morning,Heat,Flat10,Delivered,,R0122,12,7.7,1,313.52,31.35,0.0,282.17,227.41,3,3,0
ORD139206,DS010,Bengaluru,Koramangala,2025-08-25 20:38:26,2025-08-25,20,Evening,Heat,None,Delivered,,R0118,12,11.07,1,194.7,0.0,25.0,219.7,143.74,3,3,0
ORD139207,DS011,Bengaluru,HSR Layout,2025-08-25 13:07:48,2025-08-25,13,Lunch,Heat,None,Delivered,,R0136,10,8.7,1,852.11,0.0,0.0,852.11,577.57,4,4,0
ORD139208,DS011,Bengaluru,HSR Layout,2025-08-25 17:26:15,2025-08-25,17,Evening,Heat,None,Delivered,,R0131,10,6.71,1,567.1,0.0,0.0,567.1,352.67,3,3,0
ORD139209,DS011,Bengaluru,HSR Layout,2025-08-25 18:37:13,2025-08-25,18,Evening,Heat,None,Cancelled,Stockout,,10,,0,0.0,0.0,0.0,0.0,0.0,1,0,1
ORD139210,DS011,Bengaluru,HSR Layout,2025-08-25 11:36:09,2025-08-25,11,Lunch,Heat,Flat10,Delivered,,R0137,10,11.49,0,56.67,5.67,25.0,76.01,37.08,1,1,0
ORD139211,DS011,Bengaluru,HSR Layout,2025-08-25 12:41:26,2025-08-25,12,Lunch,Heat,WalletCashback,Partial,,R0137,10,6.29,1,251.12,12.56,0.0,238.56,189.18,2,1,1
ORD139212,DS011,Bengaluru,HSR Layout,2025-08-25 08:41:33,2025-08-25,8,Morning,Heat,Flash20,Delivered,,R0130,10,7.92,1,463.48,92.7,0.0,370.78,315.94,3,3,0
ORD139213,DS011,Bengaluru,HSR Layout,2025-08-25 20:28:37,2025-08-25,20,Evening,Heat,None,Delivered,,R0136,10,9.82,1,0.0,0.0,25.0,25.0,0.0,2,0,1
ORD139214,DS011,Bengaluru,HSR Layout,2025-08-25 18:06:10,2025-08-25,18,Evening,Heat,BOGO,Delivered,,R0136,10,14.14,0,264.02,50.21,0.0,213.81,194.79,3,3,0
ORD139215,DS011,Bengaluru,HSR Layout,2025-08-25 16:50:17,2025-08-25,16,Evening,Heat,None,Delivered,,R0132,10,11.01,0,302.62,0.0,0.0,302.62,203.94,3,3,0
ORD139216,DS011,Bengaluru,HSR Layout,2025-08-25 12:43:13,2025-08-25,12,Lunch,Heat,BOGO,Delivered,,R0130,10,7.75,1,253.58,63.4,0.0,190.19,189.18,1,1,0
ORD139217,DS011,Bengaluru,HSR Layout,2025-08-25 20:54:31,2025-08-25,20,Evening,Heat,None,Delivered,,R0131,10,8.67,1,74.34,0.0,25.0,99.34,59.7,1,1,0
