event_id,order_id,store_id,sku_id,event_ts,reason
SO135975_SKU0041,ORD135975,DS010,SKU0041,2025-08-23 22:55:17,Pick fail
SO135978_SKU0015,ORD135978,DS010,SKU0015,2025-08-23 18:26:36,Expired
SO135983_SKU0002,ORD135983,DS010,SKU0002,2025-08-23 10:32:04,Damaged
SO135988_SKU0023,ORD135988,DS010,SKU0023,2025-08-23 17:08:55,Zero on hand
SO135996_SKU0069,ORD135996,DS010,SKU0069,2025-08-23 21:20:23,Expired
SO136009_SKU0053,ORD136009,DS010,SKU0053,2025-08-23 08:37:16,Damaged
SO136035_SKU0048,ORD136035,DS010,SKU0048,2025-08-23 11:57:26,Expired
SO136036_SKU0060,ORD136036,DS010,SKU0060,2025-08-23 22:01:54,Damaged
SO136051_SKU0067,ORD136051,DS010,SKU0067,2025-08-23 12:09:15,Zero on hand
SO136053_SKU0040,ORD136053,DS010,SKU0040,2025-08-23 11:10:21,Pick fail
SO136058_SKU0056,ORD136058,DS010,SKU0056,2025-08-23 14:12:43,Damaged
SO136073_SKU0061,ORD136073,DS010,SKU0061,2025-08-23 19:58:51,Pick fail
SO136074_SKU0030,ORD136074,DS011,SKU0030,2025-08-23 17:35:02,Pick fail
SO136081_SKU0042,ORD136081,DS011,SKU0042,2025-08-23 12:53:03,Damaged
SO136091_SKU0057,ORD136091,DS011,SKU0057,2025-08-23 09:45:43,Pick fail
SO136095_SKU0022,ORD136095,DS011,SKU0022,2025-08-23 17:52:55,Zero on hand
SO136100_SKU0036,ORD136100,DS011,SKU0036,2025-08-23 22:27:42,Zero on hand
SO136119_SKU0042,ORD136119,DS011,SKU0042,2025-08-23 18:25:31,Zero on hand
SO136121_SKU0054,ORD136121,DS011,SKU0054,2025-08-23 12:29:20,Expired
SO136123_SKU0079,ORD136123,DS011,SKU0079,2025-08-23 17:24:23,Pick fail
SO136126_SKU0065,ORD136126,DS011,SKU0065,2025-08-23 11:37:55,Pick fail
SO136133_SKU0019,ORD136133,DS011,SKU0019,2025-08-23 09:42:20,Damaged
SO136134_SKU0069,ORD136134,DS011,SKU0069,2025-08-23 21:15:28,Zero on hand
SO136147_SKU0056,ORD136147,DS011,SKU0056,2025-08-23 19:12:47,Damaged
SO136147_SKU0042,ORD136147,DS011,SKU0042,2025-08-23 19:12:47,Expired
SO136156_SKU0058,ORD136156,DS012,SKU0058,2025-08-23 19:02:51,Pick fail
SO136159_SKU0010,ORD136159,DS012,SKU0010,2025-08-23 19:09:57,Pick fail
SO136183_SKU0070,ORD136183,DS012,SKU0070,2025-08-23 21:12:13,Zero on hand
SO136183_SKU0049,ORD136183,DS012,SKU0049,2025-08-23 21:12:13,Expired
SO136197_SKU0080,ORD136197,DS012,SKU0080,2025-08-23 18:09:45,Zero on hand
SO136210_SKU0030,ORD136210,DS012,SKU0030,2025-08-23 09:40:29,Expired
SO136215_SKU0074,ORD136215,DS012,SKU0074,2025-08-23 18:16:22,Pick fail
SO136217_SKU0060,ORD136217,DS012,SKU0060,2025-08-23 16:34:17,Pick fail
SO136222_SKU0044,ORD136222,DS012,SKU0044,2025-08-23 12:12:32,Pick fail
SO136226_SKU0012,ORD136226,DS012,SKU0012,2025-08-23 22:00:49,Pick fail
SO136229_SKU0003,ORD136229,DS012,SKU0003,2025-08-23 19:03:43,Zero on hand
SO136230_SKU0023,ORD136230,DS012,SKU0023,2025-08-23 12:22:58,Pick fail
SO136238_SKU0061,ORD136238,DS012,SKU0061,2025-08-23 15:48:52,Zero on hand
SO136239_SKU0002,ORD136239,DS012,SKU0002,2025-08-23 10:18:56,Pick fail
SO136247_SKU0067,ORD136247,DS012,SKU0067,2025-08-23 10:32:41,Pick fail
SO136255_SKU0057,ORD136255,DS012,SKU0057,2025-08-23 20:00:07,Zero on hand
SO136256_SKU0015,ORD136256,DS012,SKU0015,2025-08-23 17:19:25,Damaged
SO136259_SKU0005,ORD136259,DS012,SKU0005,2025-08-23 19:07:28,Pick fail
SO136262_SKU0042,ORD136262,DS013,SKU0042,2025-08-23 17:16:52,Damaged
SO136263_SKU0047,ORD136263,DS013,SKU0047,2025-08-23 12:07:54,Damaged
SO136268_SKU0053,ORD136268,DS013,SKU0053,2025-08-23 14:16:22,Expired
SO136292_SKU0013,ORD136292,DS013,SKU0013,2025-08-23 09:20:34,Expired
SO136297_SKU0046,ORD136297,DS013,SKU0046,2025-08-23 21:41:03,Damaged
SO136302_SKU0018,ORD136302,DS013,SKU0018,2025-08-23 11:21:03,Pick fail
SO136308_SKU0066,ORD136308,DS013,SKU0066,2025-08-23 13:11:25,Zero on hand
SO136318_SKU0054,ORD136318,DS013,SKU0054,2025-08-23 16:50:54,Pick fail
SO136319_SKU0079,ORD136319,DS013,SKU0079,2025-08-23 12:45:57,Expired
SO136323_SKU0002,ORD136323,DS013,SKU0002,2025-08-23 19:38:32,Expired
SO136334_SKU0048,ORD136334,DS013,SKU0048,2025-08-23 13:45:22,Expired
SO136337_SKU0014,ORD136337,DS013,SKU0014,2025-08-23 16:35:24,Pick fail
SO136339_SKU0007,ORD136339,DS013,SKU0007,2025-08-23 15:18:31,Pick fail
SO136352_SKU0045,ORD136352,DS014,SKU0045,2025-08-23 19:51:31,Zero on hand
SO136361_SKU0039,ORD136361,DS014,SKU0039,2025-08-23 13:29:57,Zero on hand
SO136362_SKU0052,ORD136362,DS014,SKU0052,2025-08-23 18:40:08,Damaged
SO136371_SKU0062,ORD136371,DS014,SKU0062,2025-08-23 17:19:29,Zero on hand
SO136372_SKU0015,ORD136372,DS014,SKU0015,2025-08-23 10:21:46,Expired
SO136373_SKU0004,ORD136373,DS014,SKU0004,2025-08-23 18:47:09,Damaged
SO136374_SKU0044,ORD136374,DS014,SKU0044,2025-08-23 11:38:45,Pick fail
SO136380_SKU0075,ORD136380,DS014,SKU0075,2025-08-23 20:10:51,Damaged
SO136386_SKU0006,ORD136386,DS014,SKU0006,2025-08-23 16:42:56,Pick fail
SO136395_SKU0042,ORD136395,DS014,SKU0042,2025-08-23 18:51:05,Pick fail
SO136403_SKU0045,ORD136403,DS014,SKU0045,2025-08-23 11:08:54,Zero on hand
SO136404_SKU0080,ORD136404,DS014,SKU0080,2025-08-23 13:12:28,Pick fail
SO136408_SKU0038,ORD136408,DS014,SKU0038,2025-08-23 10:06:12,Damaged
SO136416_SKU0070,ORD136416,DS014,SKU0070,2025-08-23 10:36:24,Damaged
SO136416_SKU0064,ORD136416,DS014,SKU0064,2025-08-23 10:36:24,Damaged
SO136418_SKU0068,ORD136418,DS014,SKU0068,2025-08-23 16:48:29,Pick fail
SO136421_SKU0057,ORD136421,DS014,SKU0057,2025-08-23 18:15:11,Pick fail
SO136425_SKU0058,ORD136425,DS014,SKU0058,2025-08-23 12:35:58,Pick fail
SO136436_SKU0035,ORD136436,DS014,SKU0035,2025-08-23 17:00:39,Damaged
SO136436_SKU0018,ORD136436,DS014,SKU0018,2025-08-23 17:00:39,Expired
SO136438_SKU0066,ORD136438,DS014,SKU0066,2025-08-23 11:15:29,Zero on hand
SO136442_SKU0063,ORD136442,DS014,SKU0063,2025-08-23 10:30:39,Zero on hand
SO136449_SKU0052,ORD136449,DS014,SKU0052,2025-08-23 19:18:07,Damaged
SO136450_SKU0038,ORD136450,DS014,SKU0038,2025-08-23 18:48:15,Pick fail
SO136455_SKU0027,ORD136455,DS014,SKU0027,2025-08-23 10:27:26,Zero on hand
SO136457_SKU0001,ORD136457,DS014,SKU0001,2025-08-23 20:32:01,Expired
SO136467_SKU0022,ORD136467,DS014,SKU0022,2025-08-23 18:19:48,Pick fail
SO136472_SKU0034,ORD136472,DS015,SKU0034,2025-08-23 19:16:36,Damaged
SO136478_SKU0065,ORD136478,DS015,SKU0065,2025-08-23 09:56:15,Damaged
SO136480_SKU0064,ORD136480,DS015,SKU0064,2025-08-23 19:24:29,Damaged
SO136483_SKU0062,ORD136483,DS015,SKU0062,2025-08-23 13:05:11,Expired
SO136490_SKU0006,ORD136490,DS015,SKU0006,2025-08-23 20:45:00,Expired
SO136492_SKU0068,ORD136492,DS015,SKU0068,2025-08-23 12:24:45,Expired
SO136494_SKU0011,ORD136494,DS015,SKU0011,2025-08-23 13:32:25,Pick fail
SO136510_SKU0018,ORD136510,DS015,SKU0018,2025-08-23 17:09:22,Zero on hand
SO136515_SKU0047,ORD136515,DS015,SKU0047,2025-08-23 17:17:39,Pick fail
SO136538_SKU0075,ORD136538,DS015,SKU0075,2025-08-23 18:57:00,Pick fail
SO136552_SKU0059,ORD136552,DS016,SKU0059,2025-08-23 11:58:14,Pick fail
SO136555_SKU0011,ORD136555,DS016,SKU0011,2025-08-23 20:23:01,Damaged
SO136559_SKU0016,ORD136559,DS016,SKU0016,2025-08-23 20:23:25,Damaged
SO136563_SKU0062,ORD136563,DS016,SKU0062,2025-08-23 09:17:32,Zero on hand
SO136574_SKU0006,ORD136574,DS016,SKU0006,2025-08-23 18:24:25,Pick fail
SO136590_SKU0029,ORD136590,DS016,SKU0029,2025-08-23 18:29:15,Expired
SO136595_SKU0066,ORD136595,DS016,SKU0066,2025-08-23 19:36:10,Damaged
SO136597_SKU0067,ORD136597,DS016,SKU0067,2025-08-23 18:44:28,Zero on hand
SO136622_SKU0058,ORD136622,DS016,SKU0058,2025-08-23 21:23:45,Expired
SO136626_SKU0057,ORD136626,DS016,SKU0057,2025-08-23 11:00:25,Damaged
SO136626_SKU0051,ORD136626,DS016,SKU0051,2025-08-23 11:00:25,Pick fail
SO136629_SKU0056,ORD136629,DS016,SKU0056,2025-08-23 13:28:47,Damaged
SO136632_SKU0047,ORD136632,DS016,SKU0047,2025-08-23 15:27:51,Expired
SO136639_SKU0055,ORD136639,DS016,SKU0055,2025-08-23 14:07:46,Pick fail
SO136661_SKU0002,ORD136661,DS016,SKU0002,2025-08-23 14:26:57,Damaged
SO136664_SKU0008,ORD136664,DS016,SKU0008,2025-08-23 18:37:41,Damaged
SO136679_SKU0015,ORD136679,DS016,SKU0015,2025-08-23 16:58:37,Zero on hand
SO136681_SKU0030,ORD136681,DS016,SKU0030,2025-08-23 16:13:59,Expired
SO136699_SKU0066,ORD136699,DS017,SKU0066,2025-08-23 16:41:52,Zero on hand
SO136707_SKU0051,ORD136707,DS017,SKU0051,2025-08-23 15:57:00,Zero on hand
SO136713_SKU0024,ORD136713,DS017,SKU0024,2025-08-23 20:03:15,Damaged
SO136724_SKU0055,ORD136724,DS017,SKU0055,2025-08-23 14:10:45,Pick fail
SO136730_SKU0032,ORD136730,DS017,SKU0032,2025-08-23 18:49:44,Zero on hand
SO136761_SKU0050,ORD136761,DS017,SKU0050,2025-08-23 18:51:39,Expired
SO136776_SKU0030,ORD136776,DS017,SKU0030,2025-08-23 09:29:07,Expired
SO136777_SKU0057,ORD136777,DS017,SKU0057,2025-08-23 11:50:55,Pick fail
SO136803_SKU0011,ORD136803,DS017,SKU0011,2025-08-23 19:13:36,Zero on hand
SO136807_SKU0030,ORD136807,DS017,SKU0030,2025-08-23 23:13:26,Expired
SO136811_SKU0039,ORD136811,DS017,SKU0039,2025-08-23 17:09:35,Zero on hand
SO136851_SKU0001,ORD136851,DS001,SKU0001,2025-08-24 20:30:25,Pick fail
SO136854_SKU0004,ORD136854,DS001,SKU0004,2025-08-24 18:48:32,Expired
SO136856_SKU0044,ORD136856,DS001,SKU0044,2025-08-24 21:30:36,Expired
SO136863_SKU0041,ORD136863,DS001,SKU0041,2025-08-24 18:53:37,Damaged
SO136873_SKU0045,ORD136873,DS001,SKU0045,2025-08-24 10:29:05,Pick fail
SO136884_SKU0066,ORD136884,DS001,SKU0066,2025-08-24 20:29:24,Damaged
SO136886_SKU0056,ORD136886,DS001,SKU0056,2025-08-24 17:16:04,Pick fail
SO136889_SKU0049,ORD136889,DS001,SKU0049,2025-08-24 22:00:17,Expired
SO136901_SKU0054,ORD136901,DS001,SKU0054,2025-08-24 15:46:31,Pick fail
SO136913_SKU0042,ORD136913,DS001,SKU0042,2025-08-24 20:14:58,Pick fail
SO136921_SKU0031,ORD136921,DS001,SKU0031,2025-08-24 12:55:51,Zero on hand
SO136922_SKU0057,ORD136922,DS001,SKU0057,2025-08-24 18:30:44,Damaged
SO136924_SKU0048,ORD136924,DS001,SKU0048,2025-08-24 20:54:17,Pick fail
SO136928_SKU0004,ORD136928,DS001,SKU0004,2025-08-24 11:07:05,Expired
SO136933_SKU0064,ORD136933,DS001,SKU0064,2025-08-24 18:39:28,Zero on hand
SO136939_SKU0042,ORD136939,DS002,SKU0042,2025-08-24 15:13:18,Expired
SO136948_SKU0015,ORD136948,DS002,SKU0015,2025-08-24 11:32:05,Expired
SO136957_SKU0028,ORD136957,DS002,SKU0028,2025-08-24 20:25:50,Expired
SO136957_SKU0036,ORD136957,DS002,SKU0036,2025-08-24 20:25:50,Damaged
SO136963_SKU0012,ORD136963,DS002,SKU0012,2025-08-24 16:52:12,Pick fail
SO136968_SKU0050,ORD136968,DS002,SKU0050,2025-08-24 18:51:26,Expired
SO136973_SKU0055,ORD136973,DS002,SKU0055,2025-08-24 09:41:06,Expired
SO136977_SKU0003,ORD136977,DS002,SKU0003,2025-08-24 20:39:48,Zero on hand
SO136984_SKU0062,ORD136984,DS002,SKU0062,2025-08-24 15:58:00,Expired
SO136987_SKU0054,ORD136987,DS002,SKU0054,2025-08-24 09:43:04,Zero on hand
SO136988_SKU0059,ORD136988,DS002,SKU0059,2025-08-24 14:54:28,Zero on hand
SO137005_SKU0047,ORD137005,DS002,SKU0047,2025-08-24 13:58:11,Zero on hand
SO137017_SKU0005,ORD137017,DS003,SKU0005,2025-08-24 12:30:59,Expired
SO137037_SKU0025,ORD137037,DS003,SKU0025,2025-08-24 09:20:33,Zero on hand
SO137049_SKU0003,ORD137049,DS003,SKU0003,2025-08-24 20:45:04,Pick fail
SO137052_SKU0071,ORD137052,DS003,SKU0071,2025-08-24 19:40:29,Pick fail
SO137067_SKU0051,ORD137067,DS003,SKU0051,2025-08-24 11:02:40,Expired
SO137072_SKU0009,ORD137072,DS003,SKU0009,2025-08-24 20:11:51,Damaged
SO137074_SKU0060,ORD137074,DS004,SKU0060,2025-08-24 21:42:12,Expired
SO137087_SKU0065,ORD137087,DS004,SKU0065,2025-08-24 17:40:16,Zero on hand
SO137088_SKU0022,ORD137088,DS004,SKU0022,2025-08-24 20:10:26,Pick fail
SO137089_SKU0009,ORD137089,DS004,SKU0009,2025-08-24 08:29:39,Pick fail
SO137090_SKU0038,ORD137090,DS004,SKU0038,2025-08-24 18:55:08,Pick fail
SO137112_SKU0024,ORD137112,DS004,SKU0024,2025-08-24 16:53:46,Damaged
SO137134_SKU0020,ORD137134,DS004,SKU0020,2025-08-24 15:42:01,Pick fail
SO137136_SKU0054,ORD137136,DS004,SKU0054,2025-08-24 20:20:00,Expired
SO137144_SKU0036,ORD137144,DS004,SKU0036,2025-08-24 18:52:45,Damaged
SO137149_SKU0051,ORD137149,DS005,SKU0051,2025-08-24 15:34:16,Expired
SO137151_SKU0012,ORD137151,DS005,SKU0012,2025-08-24 20:11:50,Zero on hand
SO137152_SKU0038,ORD137152,DS005,SKU0038,2025-08-24 11:26:25,Expired
SO137163_SKU0033,ORD137163,DS005,SKU0033,2025-08-24 13:43:13,Expired
SO137167_SKU0017,ORD137167,DS005,SKU0017,2025-08-24 20:24:22,Expired
SO137170_SKU0027,ORD137170,DS005,SKU0027,2025-08-24 17:18:22,Pick fail
SO137176_SKU0052,ORD137176,DS005,SKU0052,2025-08-24 15:40:07,Zero on hand
SO137176_SKU0005,ORD137176,DS005,SKU0005,2025-08-24 15:40:07,Damaged
SO137185_SKU0024,ORD137185,DS005,SKU0024,2025-08-24 08:49:23,Zero on hand
SO137186_SKU0057,ORD137186,DS005,SKU0057,2025-08-24 14:36:46,Pick fail
SO137196_SKU0052,ORD137196,DS005,SKU0052,2025-08-24 13:28:24,Expired
SO137206_SKU0059,ORD137206,DS005,SKU0059,2025-08-24 21:37:04,Damaged
SO137208_SKU0070,ORD137208,DS005,SKU0070,2025-08-24 19:34:34,Pick fail
SO137210_SKU0078,ORD137210,DS005,SKU0078,2025-08-24 16:11:08,Zero on hand
SO137212_SKU0059,ORD137212,DS005,SKU0059,2025-08-24 13:54:11,Damaged
SO137213_SKU0017,ORD137213,DS005,SKU0017,2025-08-24 15:46:13,Pick fail
SO137213_SKU0014,ORD137213,DS005,SKU0014,2025-08-24 15:46:13,Zero on hand
SO137219_SKU0048,ORD137219,DS005,SKU0048,2025-08-24 19:58:38,Zero on hand
SO137220_SKU0001,ORD137220,DS005,SKU0001,2025-08-24 12:15:08,Pick fail
SO137243_SKU0073,ORD137243,DS006,SKU0073,2025-08-24 20:38:43,Expired
SO137250_SKU0034,ORD137250,DS006,SKU0034,2025-08-24 14:19:36,Damaged
SO137257_SKU0027,ORD137257,DS006,SKU0027,2025-08-24 19:51:34,Zero on hand
SO137270_SKU0025,ORD137270,DS006,SKU0025,2025-08-24 14:23:46,Pick fail
SO137289_SKU0046,ORD137289,DS006,SKU0046,2025-08-24 11:55:43,Pick fail
SO137291_SKU0006,ORD137291,DS006,SKU0006,2025-08-24 13:44:04,Pick fail
SO137292_SKU0026,ORD137292,DS006,SKU0026,2025-08-24 14:49:04,Expired
SO137293_SKU0001,ORD137293,DS006,SKU0001,2025-08-24 15:39:51,Pick fail
SO137307_SKU0012,ORD137307,DS006,SKU0012,2025-08-24 15:04:09,Pick fail
SO137325_SKU0046,ORD137325,DS006,SKU0046,2025-08-24 09:26:01,Pick fail
SO137326_SKU0005,ORD137326,DS006,SKU0005,2025-08-24 21:33:58,Pick fail
SO137344_SKU0060,ORD137344,DS007,SKU0060,2025-08-24 23:00:05,Zero on hand
SO137345_SKU0061,ORD137345,DS007,SKU0061,2025-08-24 22:55:00,Zero on hand
SO137355_SKU0014,ORD137355,DS007,SKU0014,2025-08-24 20:08:17,Zero on hand
SO137360_SKU0055,ORD137360,DS007,SKU0055,2025-08-24 23:14:23,Zero on hand
SO137369_SKU0044,ORD137369,DS007,SKU0044,2025-08-24 11:48:29,Pick fail
SO137385_SKU0048,ORD137385,DS007,SKU0048,2025-08-24 18:38:28,Expired
SO137386_SKU0046,ORD137386,DS007,SKU0046,2025-08-24 18:22:49,Damaged
SO137388_SKU0058,ORD137388,DS007,SKU0058,2025-08-24 08:11:16,Damaged
SO137394_SKU0069,ORD137394,DS007,SKU0069,2025-08-24 17:44:43,Damaged
SO137395_SKU0062,ORD137395,DS007,SKU0062,2025-08-24 20:02:13,Damaged
SO137399_SKU0048,ORD137399,DS007,SKU0048,2025-08-24 20:09:10,Expired
SO137406_SKU0003,ORD137406,DS007,SKU0003,2025-08-24 17:31:07,Zero on hand
SO137416_SKU0008,ORD137416,DS008,SKU0008,2025-08-24 18:34:04,Damaged
SO137417_SKU0048,ORD137417,DS008,SKU0048,2025-08-24 11:45:23,Pick fail
SO137421_SKU0002,ORD137421,DS008,SKU0002,2025-08-24 11:15:36,Expired
SO137463_SKU0038,ORD137463,DS008,SKU0038,2025-08-24 18:57:11,Expired
SO137473_SKU0007,ORD137473,DS008,SKU0007,2025-08-24 18:39:59,Zero on hand
SO137475_SKU0058,ORD137475,DS008,SKU0058,2025-08-24 12:41:24,Pick fail
SO137479_SKU0010,ORD137479,DS008,SKU0010,2025-08-24 10:41:18,Damaged
SO137486_SKU0071,ORD137486,DS008,SKU0071,2025-08-24 19:47:04,Expired
SO137490_SKU0013,ORD137490,DS008,SKU0013,2025-08-24 08:00:29,Expired
SO137517_SKU0030,ORD137517,DS009,SKU0030,2025-08-24 19:27:58,Zero on hand
SO137518_SKU0003,ORD137518,DS009,SKU0003,2025-08-24 17:05:26,Pick fail
SO137530_SKU0044,ORD137530,DS009,SKU0044,2025-08-24 19:34:52,Zero on hand
SO137535_SKU0042,ORD137535,DS009,SKU0042,2025-08-24 18:03:55,Zero on hand
SO137536_SKU0049,ORD137536,DS009,SKU0049,2025-08-24 12:44:29,Expired
SO137550_SKU0052,ORD137550,DS009,SKU0052,2025-08-24 18:52:20,Pick fail
SO137556_SKU0040,ORD137556,DS009,SKU0040,2025-08-24 19:51:41,Expired
SO137559_SKU0019,ORD137559,DS009,SKU0019,2025-08-24 20:56:23,Zero on hand
SO137571_SKU0060,ORD137571,DS009,SKU0060,2025-08-24 20:49:06,Expired
SO137574_SKU0015,ORD137574,DS009,SKU0015,2025-08-24 15:27:03,Damaged
SO137575_SKU0040,ORD137575,DS009,SKU0040,2025-08-24 11:13:35,Expired
SO137576_SKU0002,ORD137576,DS009,SKU0002,2025-08-24 12:11:45,Damaged
SO137586_SKU0076,ORD137586,DS010,SKU0076,2025-08-24 09:45:41,Pick fail
SO137593_SKU0015,ORD137593,DS010,SKU0015,2025-08-24 14:38:03,Expired
SO137594_SKU0073,ORD137594,DS010,SKU0073,2025-08-24 20:56:26,Expired
SO137596_SKU0033,ORD137596,DS010,SKU0033,2025-08-24 09:52:32,Pick fail
SO137602_SKU0001,ORD137602,DS010,SKU0001,2025-08-24 18:13:08,Damaged
SO137605_SKU0001,ORD137605,DS010,SKU0001,2025-08-24 10:29:46,Pick fail
SO137606_SKU0007,ORD137606,DS010,SKU0007,2025-08-24 23:21:43,Pick fail
SO137607_SKU0064,ORD137607,DS010,SKU0064,2025-08-24 17:35:34,Expired
SO137626_SKU0064,ORD137626,DS010,SKU0064,2025-08-24 11:15:45,Pick fail
SO137632_SKU0001,ORD137632,DS010,SKU0001,2025-08-24 09:08:34,Zero on hand
SO137642_SKU0003,ORD137642,DS010,SKU0003,2025-08-24 18:39:45,Pick fail
SO137647_SKU0065,ORD137647,DS010,SKU0065,2025-08-24 19:46:35,Pick fail
SO137651_SKU0030,ORD137651,DS010,SKU0030,2025-08-24 20:24:24,Pick fail
SO137652_SKU0059,ORD137652,DS010,SKU0059,2025-08-24 15:50:00,Damaged
SO137656_SKU0061,ORD137656,DS010,SKU0061,2025-08-24 20:25:02,Zero on hand
SO137658_SKU0005,ORD137658,DS010,SKU0005,2025-08-24 18:02:38,Expired
SO137670_SKU0024,ORD137670,DS010,SKU0024,2025-08-24 20:33:15,Expired
SO137691_SKU0019,ORD137691,DS010,SKU0019,2025-08-24 16:52:42,Pick fail
SO137697_SKU0025,ORD137697,DS011,SKU0025,2025-08-24 14:29:21,Damaged
SO137708_SKU0008,ORD137708,DS011,SKU0008,2025-08-24 21:31:24,Expired
SO137711_SKU0040,ORD137711,DS011,SKU0040,2025-08-24 19:06:49,Zero on hand
SO137713_SKU0060,ORD137713,DS011,SKU0060,2025-08-24 18:05:08,Zero on hand
SO137715_SKU0028,ORD137715,DS011,SKU0028,2025-08-24 15:02:24,Expired
SO137721_SKU0009,ORD137721,DS011,SKU0009,2025-08-24 12:40:28,Damaged
SO137723_SKU0048,ORD137723,DS011,SKU0048,2025-08-24 18:20:28,Expired
SO137726_SKU0066,ORD137726,DS011,SKU0066,2025-08-24 16:10:44,Expired
SO137737_SKU0008,ORD137737,DS011,SKU0008,2025-08-24 16:59:12,Damaged
SO137737_SKU0069,ORD137737,DS011,SKU0069,2025-08-24 16:59:12,Expired
SO137742_SKU0052,ORD137742,DS011,SKU0052,2025-08-24 15:57:36,Zero on hand
SO137751_SKU0061,ORD137751,DS011,SKU0061,2025-08-24 20:50:13,Damaged
SO137756_SKU0028,ORD137756,DS011,SKU0028,2025-08-24 22:11:30,Zero on hand
SO137772_SKU0051,ORD137772,DS012,SKU0051,2025-08-24 10:58:49,Pick fail
SO137773_SKU0070,ORD137773,DS012,SKU0070,2025-08-24 08:42:28,Expired
SO137784_SKU0069,ORD137784,DS012,SKU0069,2025-08-24 20:04:04,Damaged
SO137786_SKU0008,ORD137786,DS012,SKU0008,2025-08-24 13:11:34,Pick fail
SO137792_SKU0064,ORD137792,DS012,SKU0064,2025-08-24 10:37:41,Pick fail
SO137796_SKU0057,ORD137796,DS012,SKU0057,2025-08-24 11:44:20,Zero on hand
SO137808_SKU0047,ORD137808,DS012,SKU0047,2025-08-24 13:34:31,Expired
SO137827_SKU0059,ORD137827,DS012,SKU0059,2025-08-24 19:51:28,Expired
SO137831_SKU0035,ORD137831,DS012,SKU0035,2025-08-24 18:23:44,Expired
SO137836_SKU0067,ORD137836,DS012,SKU0067,2025-08-24 21:13:56,Expired
SO137846_SKU0068,ORD137846,DS013,SKU0068,2025-08-24 15:08:07,Zero on hand
SO137855_SKU0051,ORD137855,DS013,SKU0051,2025-08-24 13:17:05,Zero on hand
SO137855_SKU0065,ORD137855,DS013,SKU0065,2025-08-24 13:17:05,Damaged
SO137870_SKU0058,ORD137870,DS013,SKU0058,2025-08-24 13:07:15,Expired
SO137873_SKU0004,ORD137873,DS013,SKU0004,2025-08-24 19:09:49,Expired
SO137878_SKU0052,ORD137878,DS013,SKU0052,2025-08-24 21:34:11,Expired
SO137889_SKU0066,ORD137889,DS013,SKU0066,2025-08-24 10:13:53,Expired
SO137902_SKU0057,ORD137902,DS013,SKU0057,2025-08-24 23:15:04,Zero on hand
SO137939_SKU0063,ORD137939,DS014,SKU0063,2025-08-24 15:05:10,Pick fail
SO137943_SKU0023,ORD137943,DS014,SKU0023,2025-08-24 18:35:43,Expired
SO137944_SKU0069,ORD137944,DS014,SKU0069,2025-08-24 20:56:08,Pick fail
SO137953_SKU0055,ORD137953,DS014,SKU0055,2025-08-24 20:46:09,Pick fail
SO137954_SKU0005,ORD137954,DS014,SKU0005,2025-08-24 08:28:59,Damaged
SO137970_SKU0054,ORD137970,DS014,SKU0054,2025-08-24 12:17:49,Zero on hand
SO137976_SKU0069,ORD137976,DS014,SKU0069,2025-08-24 20:07:24,Expired
SO137979_SKU0062,ORD137979,DS014,SKU0062,2025-08-24 08:07:23,Zero on hand
SO137982_SKU0070,ORD137982,DS014,SKU0070,2025-08-24 09:47:27,Expired
SO137996_SKU0027,ORD137996,DS014,SKU0027,2025-08-24 17:02:59,Pick fail
SO137996_SKU0050,ORD137996,DS014,SKU0050,2025-08-24 17:02:59,Pick fail
SO138006_SKU0048,ORD138006,DS014,SKU0048,2025-08-24 20:46:01,Expired
SO138007_SKU0067,ORD138007,DS014,SKU0067,2025-08-24 18:51:28,Zero on hand
SO138007_SKU0046,ORD138007,DS014,SKU0046,2025-08-24 18:51:28,Damaged
SO138009_SKU0057,ORD138009,DS014,SKU0057,2025-08-24 16:56:28,Damaged
SO138011_SKU0005,ORD138011,DS014,SKU0005,2025-08-24 18:19:52,Pick fail
SO138013_SKU0079,ORD138013,DS014,SKU0079,2025-08-24 14:19:01,Zero on hand
SO138026_SKU0048,ORD138026,DS015,SKU0048,2025-08-24 19:09:37,Expired
SO138026_SKU0053,ORD138026,DS015,SKU0053,2025-08-24 19:09:37,Damaged
SO138029_SKU0059,ORD138029,DS015,SKU0059,2025-08-24 18:41:31,Zero on hand
SO138041_SKU0058,ORD138041,DS015,SKU0058,2025-08-24 16:00:18,Damaged
SO138067_SKU0055,ORD138067,DS015,SKU0055,2025-08-24 13:11:02,Expired
SO138076_SKU0041,ORD138076,DS016,SKU0041,2025-08-24 08:09:29,Expired
SO138079_SKU0074,ORD138079,DS016,SKU0074,2025-08-24 18:21:22,Zero on hand
SO138091_SKU0023,ORD138091,DS016,SKU0023,2025-08-24 18:53:18,Expired
SO138091_SKU0062,ORD138091,DS016,SKU0062,2025-08-24 18:53:18,Zero on hand
SO138091_SKU0048,ORD138091,DS016,SKU0048,2025-08-24 18:53:18,Zero on hand
SO138105_SKU0053,ORD138105,DS016,SKU0053,2025-08-24 08:03:11,Damaged
SO138115_SKU0032,ORD138115,DS016,SKU0032,2025-08-24 11:52:28,Pick fail
SO138120_SKU0073,ORD138120,DS016,SKU0073,2025-08-24 10:54:41,Pick fail
SO138121_SKU0042,ORD138121,DS016,SKU0042,2025-08-24 13:33:14,Damaged
