order_id,sku_id,qty_ordered,qty_fulfilled,unit_price,line_gmv,line_discount,line_cost,stockout_flag
ORD144701,SKU0006,2,2,48.01,96.02,0.0,72.66,0
ORD144701,SKU0040,3,0,18.57,0.0,0.0,0.0,1
ORD144702,SKU0078,3,3,17.9,53.69,0.0,32.79,0
ORD144702,SKU0069,2,2,121.65,243.29,0.0,184.36,0
ORD144702,SKU0065,3,3,28.16,84.48,0.0,48.12,0
ORD144702,SKU0052,3,3,124.69,374.06,0.0,241.08,0
ORD144703,SKU0062,1,1,27.54,27.54,0.0,17.15,0
ORD144703,SKU0053,3,3,37.74,113.22,18.87,78.21,0
ORD144703,SKU0059,1,1,48.63,48.63,0.0,28.01,0
ORD144704,SKU0009,2,2,77.82,155.63,38.91,91.98,0
ORD144704,SKU0046,2,0,141.16,0.0,0.0,0.0,1
ORD144704,SKU0016,1,1,18.97,18.97,0.0,12.36,0
ORD144704,SKU0029,1,1,92.83,92.83,0.0,70.77,0
ORD144705,SKU0054,3,0,35.89,0.0,0.0,0.0,1
ORD144705,SKU0079,2,2,126.5,253.0,50.6,189.18,0
ORD144706,SKU0021,3,3,126.71,380.12,0.0,227.7,0
ORD144706,SKU0080,3,3,56.85,170.56,0.0,122.01,0
ORD144707,SKU0022,3,3,18.78,56.34,0.0,32.52,0
ORD144707,SKU0061,2,2,26.85,53.69,0.0,42.98,0
ORD144707,SKU0011,3,3,92.65,277.95,0.0,216.69,0
ORD144708,SKU0074,1,1,57.21,57.21,5.72,41.05,0
ORD144708,SKU0032,1,1,36.62,36.62,3.66,26.65,0
ORD144709,SKU0013,3,3,74.55,223.64,44.73,156.03,0
ORD144709,SKU0019,3,3,37.76,113.29,22.66,82.17,0
ORD144710,SKU0009,3,3,77.12,231.37,0.0,137.97,0
ORD144710,SKU0051,3,3,56.33,168.98,0.0,112.44,0
ORD144710,SKU0002,2,2,77.23,154.46,0.0,113.96,0
ORD144710,SKU0064,2,2,98.54,197.08,0.0,153.16,0
ORD144711,SKU0012,2,2,58.24,116.48,0.0,68.7,0
ORD144712,SKU0067,1,1,27.04,27.04,0.0,19.33,0
ORD144712,SKU0013,2,2,76.51,153.02,0.0,104.02,0
ORD144713,SKU0014,1,1,98.36,98.36,4.92,68.9,0
ORD144714,SKU0034,2,2,45.67,91.33,22.83,68.04,0
ORD144714,SKU0024,3,3,27.51,82.52,13.75,61.77,0
ORD144715,SKU0036,3,3,45.14,135.41,22.57,82.26,0
ORD144715,SKU0067,1,1,28.17,28.17,0.0,19.33,0
ORD144715,SKU0046,1,1,141.35,141.35,0.0,86.76,0
ORD144716,SKU0016,2,2,18.36,36.71,0.0,24.72,0
ORD144716,SKU0047,3,3,28.3,84.91,0.0,61.29,0
ORD144717,SKU0039,3,3,75.55,226.66,11.33,149.25,0
ORD144717,SKU0064,2,0,91.08,0.0,0.0,0.0,1
ORD144717,SKU0022,1,1,17.59,17.59,0.88,10.84,0
ORD144717,SKU0030,1,1,46.61,46.61,2.33,30.02,0
ORD144718,SKU0034,3,3,46.29,138.88,0.0,102.06,0
ORD144718,SKU0011,2,2,93.99,187.98,0.0,144.46,0
ORD144719,SKU0042,1,1,55.33,55.33,0.0,39.11,0
ORD144719,SKU0060,3,3,37.57,112.71,0.0,89.55,0
ORD144719,SKU0020,1,1,94.79,94.79,0.0,69.58,0
ORD144719,SKU0004,1,1,28.89,28.89,0.0,16.82,0
ORD144720,SKU0042,1,1,58.54,58.54,2.93,39.11,0
ORD144721,SKU0080,1,1,56.22,56.22,11.24,40.67,0
ORD144721,SKU0056,2,2,142.17,284.35,56.87,215.2,0
ORD144722,SKU0053,2,2,36.72,73.45,0.0,52.14,0
ORD144722,SKU0036,3,3,45.9,137.69,0.0,82.26,0
ORD144723,SKU0018,1,1,37.62,37.62,0.0,21.97,0
ORD144723,SKU0056,1,1,143.45,143.45,0.0,107.6,0
ORD144724,SKU0012,2,2,55.03,110.05,11.01,68.7,0
ORD144724,SKU0079,1,1,125.09,125.09,12.51,94.59,0
ORD144725,SKU0049,1,1,93.8,93.8,4.69,56.9,0
ORD144726,SKU0004,1,1,28.24,28.24,0.0,16.82,0
ORD144726,SKU0017,3,3,46.17,138.52,0.0,109.71,0
ORD144726,SKU0029,3,3,97.85,293.54,0.0,212.31,0
ORD144726,SKU0055,3,3,18.01,54.04,0.0,37.05,0
ORD144727,SKU0069,1,1,120.03,120.03,0.0,92.18,0
ORD144727,SKU0002,3,3,78.72,236.17,39.36,170.94,0
ORD144728,SKU0069,1,1,118.76,118.76,0.0,92.18,0
ORD144728,SKU0064,1,1,96.22,96.22,0.0,76.58,0
ORD144729,SKU0001,1,1,57.26,57.26,5.73,33.04,0
ORD144729,SKU0040,1,1,18.03,18.03,1.8,14.64,0
ORD144729,SKU0072,1,1,57.28,57.28,5.73,41.45,0
ORD144729,SKU0053,1,1,36.32,36.32,3.63,26.07,0
ORD144730,SKU0021,1,1,122.55,122.55,0.0,75.9,0
ORD144730,SKU0080,3,3,58.58,175.74,0.0,122.01,0
ORD144731,SKU0067,1,1,26.8,26.8,0.0,19.33,0
ORD144731,SKU0037,3,3,46.55,139.64,0.0,85.74,0
ORD144731,SKU0003,3,3,45.33,136.0,0.0,93.39,0
ORD144732,SKU0021,3,3,125.79,377.36,0.0,227.7,0
ORD144732,SKU0071,3,3,47.85,143.54,0.0,91.02,0
ORD144732,SKU0035,3,3,77.54,232.62,0.0,134.94,0
ORD144733,SKU0076,3,3,187.22,561.67,0.0,410.19,0
ORD144733,SKU0003,2,2,46.99,93.99,0.0,62.26,0
ORD144733,SKU0026,1,1,78.64,78.64,0.0,50.02,0
ORD144734,SKU0036,2,2,47.96,95.92,0.0,54.84,0
ORD144735,SKU0008,3,3,124.97,374.9,18.74,247.35,0
ORD144735,SKU0032,2,2,38.46,76.92,3.85,53.3,0
ORD144735,SKU0022,1,1,18.97,18.97,0.95,10.84,0
ORD144735,SKU0044,2,2,47.41,94.82,4.74,65.64,0
ORD144736,SKU0014,3,3,92.69,278.07,55.61,206.7,0
ORD144736,SKU0020,2,2,91.39,182.77,36.55,139.16,0
ORD144737,SKU0028,2,2,76.23,152.46,0.0,96.56,0
ORD144738,SKU0068,3,3,78.31,234.94,23.49,141.24,0
ORD144738,SKU0042,1,1,58.66,58.66,5.87,39.11,0
ORD144738,SKU0063,1,1,120.29,120.29,12.03,76.78,0
ORD144739,SKU0043,3,3,58.38,175.13,0.0,116.64,0
ORD144739,SKU0015,3,3,55.37,166.12,0.0,120.12,0
ORD144739,SKU0066,2,2,38.65,77.31,0.0,45.26,0
ORD144740,SKU0039,1,1,73.42,73.42,0.0,49.75,0
ORD144740,SKU0030,2,2,46.41,92.82,0.0,60.04,0
ORD144740,SKU0069,1,1,123.27,123.27,0.0,92.18,0
ORD144740,SKU0061,1,1,26.95,26.95,0.0,21.49,0
ORD144741,SKU0008,3,3,119.65,358.96,0.0,247.35,0
ORD144742,SKU0018,1,1,36.85,36.85,0.0,21.97,0
ORD144742,SKU0011,2,2,93.52,187.03,0.0,144.46,0
ORD144742,SKU0032,2,2,37.8,75.61,0.0,53.3,0
ORD144743,SKU0057,3,3,148.7,446.1,44.61,299.19,0
ORD144743,SKU0033,2,2,121.64,243.29,24.33,186.92,0
ORD144744,SKU0068,2,2,73.51,147.03,0.0,94.16,0
ORD144744,SKU0053,1,1,36.0,36.0,0.0,26.07,0
ORD144744,SKU0055,1,1,18.62,18.62,0.0,12.35,0
ORD144745,SKU0003,3,3,47.49,142.48,0.0,93.39,0
ORD144745,SKU0002,1,1,77.01,77.01,0.0,56.98,0
ORD144745,SKU0064,3,3,98.45,295.34,0.0,229.74,0
ORD144745,SKU0037,2,2,45.87,91.73,0.0,57.16,0
ORD144746,SKU0058,2,2,36.47,72.93,0.0,56.74,0
ORD144746,SKU0052,2,2,128.06,256.12,0.0,160.72,0
ORD144746,SKU0080,3,3,57.37,172.1,0.0,122.01,0
ORD144746,SKU0029,1,1,97.35,97.35,0.0,70.77,0
ORD144747,SKU0036,2,2,46.35,92.7,0.0,54.84,0
ORD144747,SKU0080,3,3,54.67,164.01,0.0,122.01,0
ORD144748,SKU0047,2,2,28.17,56.35,0.0,40.86,0
ORD144748,SKU0070,3,3,27.47,82.41,0.0,50.34,0
ORD144748,SKU0058,2,2,37.98,75.95,0.0,56.74,0
ORD144749,SKU0044,1,1,46.8,46.8,0.0,32.82,0
ORD144749,SKU0067,1,1,28.65,28.65,0.0,19.33,0
ORD144749,SKU0022,1,0,18.12,0.0,0.0,0.0,1
ORD144749,SKU0009,1,1,78.29,78.29,0.0,45.99,0
ORD144750,SKU0052,1,1,123.1,123.1,0.0,80.36,0
ORD144750,SKU0068,1,1,77.61,77.61,0.0,47.08,0
ORD144750,SKU0044,2,2,47.56,95.11,0.0,65.64,0
ORD144751,SKU0033,1,1,127.47,127.47,0.0,93.46,0
ORD144751,SKU0080,3,3,54.85,164.54,0.0,122.01,0
ORD144751,SKU0065,2,0,28.13,0.0,0.0,0.0,1
ORD144752,SKU0062,1,1,28.15,28.15,5.63,17.15,0
ORD144753,SKU0037,3,3,48.49,145.46,0.0,85.74,0
ORD144753,SKU0064,3,3,93.93,281.79,0.0,229.74,0
ORD144754,SKU0070,2,2,26.74,53.49,5.35,33.56,0
ORD144754,SKU0018,1,1,35.91,35.91,3.59,21.97,0
ORD144754,SKU0010,1,1,17.71,17.71,1.77,13.89,0
ORD144754,SKU0074,3,3,56.17,168.52,16.85,123.15,0
ORD144755,SKU0069,2,2,120.3,240.59,0.0,184.36,0
ORD144756,SKU0011,1,1,92.65,92.65,9.26,72.23,0
ORD144756,SKU0068,1,1,74.31,74.31,7.43,47.08,0
ORD144757,SKU0020,1,1,91.81,91.81,0.0,69.58,0
ORD144757,SKU0077,2,2,120.95,241.9,0.0,169.64,0
ORD144757,SKU0009,1,1,74.13,74.13,0.0,45.99,0
ORD144757,SKU0066,2,2,36.45,72.91,0.0,45.26,0
ORD144758,SKU0055,2,2,18.07,36.15,7.23,24.7,0
ORD144759,SKU0010,1,1,18.23,18.23,3.65,13.89,0
ORD144759,SKU0040,3,3,18.94,56.81,11.36,43.92,0
ORD144760,SKU0028,2,2,77.44,154.87,0.0,96.56,0
ORD144760,SKU0073,2,2,38.09,76.18,0.0,59.5,0
ORD144760,SKU0019,2,2,38.5,77.01,0.0,54.78,0
ORD144760,SKU0061,3,3,28.46,85.39,0.0,64.47,0
ORD144761,SKU0038,2,2,75.26,150.51,0.0,93.1,0
ORD144761,SKU0005,1,1,56.34,56.34,0.0,35.53,0
ORD144762,SKU0031,3,3,147.5,442.49,0.0,292.71,0
ORD144763,SKU0074,1,1,55.86,55.86,11.17,41.05,0
ORD144763,SKU0026,3,3,75.35,226.06,45.21,150.06,0
ORD144763,SKU0017,3,3,47.15,141.44,28.29,109.71,0
ORD144763,SKU0002,3,0,73.63,0.0,0.0,0.0,1
ORD144764,SKU0023,1,1,56.16,56.16,0.0,34.64,0
ORD144765,SKU0069,1,1,121.75,121.75,0.0,92.18,0
ORD144765,SKU0017,3,3,45.29,135.86,0.0,109.71,0
ORD144765,SKU0044,3,3,45.97,137.91,0.0,98.46,0
ORD144766,SKU0029,1,1,94.29,94.29,0.0,70.77,0
ORD144766,SKU0046,1,1,140.9,140.9,0.0,86.76,0
ORD144766,SKU0010,2,2,17.5,35.0,0.0,27.78,0
ORD144767,SKU0013,3,0,76.48,0.0,0.0,0.0,1
ORD144767,SKU0069,1,1,124.81,124.81,0.0,92.18,0
ORD144767,SKU0010,1,1,18.69,18.69,0.0,13.89,0
ORD144768,SKU0027,1,1,26.84,26.84,0.0,22.37,0
ORD144768,SKU0007,2,2,38.8,77.6,0.0,57.84,0
ORD144768,SKU0064,2,2,95.67,191.34,0.0,153.16,0
ORD144768,SKU0044,3,3,47.76,143.29,0.0,98.46,0
ORD144769,SKU0058,2,2,38.96,77.91,3.9,56.74,0
ORD144769,SKU0075,2,2,28.95,57.9,2.89,33.78,0
ORD144769,SKU0064,3,3,92.02,276.05,13.8,229.74,0
ORD144769,SKU0040,2,2,18.66,37.32,1.87,29.28,0
ORD144770,SKU0043,2,0,54.35,0.0,0.0,0.0,1
ORD144770,SKU0004,2,2,27.43,54.87,5.49,33.64,0
ORD144770,SKU0065,3,3,27.49,82.48,8.25,48.12,0
ORD144771,SKU0002,2,2,75.07,150.15,0.0,113.96,0
ORD144771,SKU0061,3,3,26.92,80.76,0.0,64.47,0
ORD144771,SKU0063,2,2,122.65,245.3,0.0,153.56,0
ORD144771,SKU0021,1,1,119.82,119.82,0.0,75.9,0
ORD144772,SKU0042,3,3,58.92,176.75,17.68,117.33,0
ORD144772,SKU0017,1,1,47.41,47.41,4.74,36.57,0
ORD144772,SKU0024,3,3,28.94,86.82,8.68,61.77,0
ORD144773,SKU0018,2,2,37.01,74.02,0.0,43.94,0
ORD144773,SKU0060,2,2,37.36,74.71,0.0,59.7,0
ORD144773,SKU0054,2,2,36.08,72.16,0.0,59.7,0
ORD144774,SKU0061,3,3,27.67,83.01,0.0,64.47,0
ORD144774,SKU0077,3,3,128.06,384.17,0.0,254.46,0
ORD144774,SKU0065,2,2,26.86,53.72,0.0,32.08,0
ORD144775,SKU0062,1,1,28.44,28.44,5.69,17.15,0
ORD144775,SKU0071,2,0,47.79,0.0,0.0,0.0,1
ORD144776,SKU0054,1,1,36.62,36.62,0.0,29.85,0
ORD144777,SKU0059,3,3,48.92,146.77,29.35,84.03,0
ORD144777,SKU0078,3,3,17.89,53.66,10.73,32.79,0
ORD144778,SKU0077,3,3,119.33,357.99,17.9,254.46,0
ORD144778,SKU0004,2,2,27.45,54.9,2.74,33.64,0
ORD144778,SKU0041,3,3,55.77,167.32,8.37,129.21,0
ORD144778,SKU0073,3,3,36.4,109.2,5.46,89.25,0
ORD144779,SKU0076,1,1,191.38,191.38,0.0,136.73,0
ORD144780,SKU0066,1,1,36.41,36.41,0.0,22.63,0
ORD144780,SKU0071,1,1,45.23,45.23,0.0,30.34,0
ORD144780,SKU0046,1,1,144.67,144.67,0.0,86.76,0
ORD144780,SKU0039,1,1,75.29,75.29,0.0,49.75,0
ORD144781,SKU0061,1,1,28.4,28.4,0.0,21.49,0
ORD144781,SKU0053,3,3,37.85,113.55,0.0,78.21,0
ORD144781,SKU0073,3,3,37.25,111.76,0.0,89.25,0
ORD144781,SKU0060,2,2,37.24,74.47,0.0,59.7,0
ORD144782,SKU0068,2,2,73.26,146.53,0.0,94.16,0
ORD144782,SKU0041,3,3,58.38,175.14,0.0,129.21,0
ORD144782,SKU0062,1,0,26.75,0.0,0.0,0.0,1
ORD144782,SKU0060,2,2,36.67,73.35,0.0,59.7,0
ORD144783,SKU0075,1,1,27.38,27.38,0.0,16.89,0
ORD144783,SKU0025,3,3,46.63,139.89,0.0,93.72,0
ORD144783,SKU0028,2,2,76.01,152.03,0.0,96.56,0
ORD144784,SKU0077,3,3,123.77,371.31,18.57,254.46,0
ORD144785,SKU0018,1,1,36.93,36.93,0.0,21.97,0
ORD144785,SKU0036,1,1,46.25,46.25,0.0,27.42,0
ORD144786,SKU0052,2,2,124.18,248.36,12.42,160.72,0
ORD144786,SKU0074,1,1,54.99,54.99,2.75,41.05,0
ORD144786,SKU0029,2,2,98.27,196.55,9.83,141.54,0
ORD144787,SKU0070,1,1,27.69,27.69,2.77,16.78,0
ORD144787,SKU0010,3,3,18.3,54.89,5.49,41.67,0
ORD144787,SKU0032,3,3,38.43,115.3,11.53,79.95,0
ORD144787,SKU0026,1,1,75.24,75.24,7.52,50.02,0
ORD144788,SKU0045,3,3,48.61,145.84,0.0,81.57,0
ORD144788,SKU0077,2,2,121.96,243.92,0.0,169.64,0
ORD144788,SKU0007,2,2,36.62,73.25,0.0,57.84,0
ORD144789,SKU0057,1,1,139.58,139.58,0.0,99.73,0
ORD144789,SKU0073,2,2,38.1,76.2,0.0,59.5,0
ORD144789,SKU0053,3,3,36.85,110.56,0.0,78.21,0
ORD144789,SKU0021,2,2,123.89,247.78,0.0,151.8,0
ORD144790,SKU0019,2,2,36.81,73.62,18.41,54.78,0
ORD144790,SKU0058,2,2,36.98,73.95,18.49,56.74,0
ORD144790,SKU0067,3,3,28.27,84.81,14.14,57.99,0
ORD144791,SKU0037,1,1,47.27,47.27,0.0,28.58,0
ORD144792,SKU0005,2,2,56.93,113.85,0.0,71.06,0
ORD144792,SKU0001,3,3,55.97,167.9,0.0,99.12,0
ORD144792,SKU0029,1,1,91.38,91.38,0.0,70.77,0
ORD144793,SKU0028,2,2,78.37,156.75,0.0,96.56,0
ORD144793,SKU0051,1,1,58.96,58.96,0.0,37.48,0
ORD144794,SKU0047,1,1,27.78,27.78,0.0,20.43,0
ORD144794,SKU0071,3,3,45.09,135.28,22.55,91.02,0
ORD144795,SKU0076,3,3,198.51,595.53,59.55,410.19,0
ORD144795,SKU0016,3,3,18.77,56.32,5.63,37.08,0
ORD144795,SKU0051,2,2,56.83,113.66,11.37,74.96,0
ORD144796,SKU0060,1,1,38.4,38.4,0.0,29.85,0
ORD144796,SKU0065,2,2,26.92,53.83,0.0,32.08,0
ORD144796,SKU0037,2,2,46.65,93.31,0.0,57.16,0
ORD144797,SKU0006,1,1,45.46,45.46,0.0,36.33,0
ORD144797,SKU0041,3,3,55.31,165.94,0.0,129.21,0
ORD144798,SKU0070,3,3,26.93,80.79,0.0,50.34,0
ORD144798,SKU0045,3,3,48.27,144.82,0.0,81.57,0
ORD144799,SKU0034,2,2,45.22,90.45,0.0,68.04,0
ORD144799,SKU0016,3,3,17.48,52.45,0.0,37.08,0
ORD144800,SKU0005,3,3,58.1,174.31,29.05,106.59,0
ORD144800,SKU0072,2,2,56.57,113.14,28.29,82.9,0
ORD144800,SKU0026,1,1,73.24,73.24,0.0,50.02,0
ORD144801,SKU0024,1,1,27.7,27.7,0.0,20.59,0
ORD144802,SKU0058,3,3,37.04,111.13,5.56,85.11,0
ORD144802,SKU0026,3,3,78.99,236.98,11.85,150.06,0
ORD144803,SKU0052,2,2,121.53,243.06,60.77,160.72,0
ORD144804,SKU0027,2,2,28.17,56.34,0.0,44.74,0
ORD144804,SKU0026,1,1,73.69,73.69,0.0,50.02,0
ORD144804,SKU0025,1,1,47.6,47.6,0.0,31.24,0
ORD144804,SKU0037,1,1,46.25,46.25,0.0,28.58,0
ORD144805,SKU0010,3,3,17.7,53.11,0.0,41.67,0
ORD144806,SKU0009,3,3,73.54,220.62,44.12,137.97,0
ORD144806,SKU0044,1,1,46.76,46.76,9.35,32.82,0
ORD144807,SKU0038,3,3,77.73,233.2,0.0,139.65,0
ORD144808,SKU0012,3,3,56.23,168.7,8.43,103.05,0
ORD144808,SKU0043,1,1,56.37,56.37,2.82,38.88,0
ORD144809,SKU0066,1,1,36.05,36.05,0.0,22.63,0
ORD144809,SKU0061,2,2,28.43,56.86,0.0,42.98,0
ORD144809,SKU0039,1,1,74.56,74.56,0.0,49.75,0
ORD144809,SKU0005,3,3,58.13,174.38,0.0,106.59,0
ORD144810,SKU0047,1,1,27.46,27.46,0.0,20.43,0
ORD144811,SKU0035,3,3,74.47,223.42,0.0,134.94,0
ORD144812,SKU0070,1,1,28.48,28.48,0.0,16.78,0
ORD144812,SKU0042,3,3,57.35,172.05,0.0,117.33,0
ORD144812,SKU0006,1,1,47.44,47.44,0.0,36.33,0
ORD144813,SKU0014,1,1,95.21,95.21,4.76,68.9,0
ORD144813,SKU0048,1,1,37.83,37.83,1.89,27.37,0
ORD144813,SKU0033,3,3,120.73,362.19,18.11,280.38,0
ORD144814,SKU0033,3,3,125.7,377.09,75.42,280.38,0
ORD144814,SKU0030,1,1,47.61,47.61,9.52,30.02,0
ORD144815,SKU0017,1,1,45.81,45.81,0.0,36.57,0
ORD144815,SKU0055,3,3,18.66,55.97,0.0,37.05,0
ORD144815,SKU0016,1,1,18.59,18.59,0.0,12.36,0
ORD144815,SKU0003,1,1,47.27,47.27,0.0,31.13,0
ORD144816,SKU0080,2,2,55.16,110.32,0.0,81.34,0
ORD144816,SKU0008,2,2,119.82,239.64,0.0,164.9,0
ORD144816,SKU0005,2,2,55.73,111.45,0.0,71.06,0
ORD144817,SKU0042,3,3,56.63,169.88,0.0,117.33,0
ORD144817,SKU0029,2,2,98.45,196.89,0.0,141.54,0
ORD144817,SKU0047,2,2,26.84,53.68,0.0,40.86,0
ORD144817,SKU0080,2,2,54.89,109.77,0.0,81.34,0
ORD144818,SKU0021,2,2,122.77,245.53,24.55,151.8,0
ORD144819,SKU0040,3,3,17.84,53.53,0.0,43.92,0
ORD144819,SKU0006,3,3,46.48,139.44,0.0,108.99,0
ORD144819,SKU0067,3,3,27.12,81.36,0.0,57.99,0
ORD144820,SKU0076,1,1,184.13,184.13,0.0,136.73,0
ORD144820,SKU0006,1,1,46.14,46.14,0.0,36.33,0
ORD144820,SKU0025,2,2,47.94,95.88,23.97,62.48,0
ORD144821,SKU0061,2,2,26.96,53.93,0.0,42.98,0
ORD144821,SKU0001,3,3,58.4,175.21,0.0,99.12,0
ORD144821,SKU0068,3,3,76.16,228.48,0.0,141.24,0
ORD144821,SKU0003,2,2,47.4,94.8,0.0,62.26,0
ORD144822,SKU0043,1,1,57.66,57.66,0.0,38.88,0
ORD144822,SKU0011,1,1,94.44,94.44,0.0,72.23,0
ORD144822,SKU0017,1,1,47.53,47.53,0.0,36.57,0
ORD144822,SKU0020,1,1,94.01,94.01,0.0,69.58,0
ORD144823,SKU0013,3,3,76.24,228.71,0.0,156.03,0
ORD144824,SKU0020,1,1,92.27,92.27,4.61,69.58,0
ORD144825,SKU0005,2,2,57.7,115.4,11.54,71.06,0
ORD144826,SKU0001,3,3,56.34,169.01,33.8,99.12,0
ORD144826,SKU0013,2,0,74.57,0.0,0.0,0.0,1
ORD144827,SKU0061,2,2,26.71,53.41,0.0,42.98,0
ORD144827,SKU0043,2,2,54.52,109.03,0.0,77.76,0
ORD144827,SKU0013,2,2,76.86,153.73,0.0,104.02,0
ORD144827,SKU0065,3,3,28.18,84.55,0.0,48.12,0
ORD144828,SKU0055,2,2,18.24,36.49,9.12,24.7,0
ORD144828,SKU0077,3,3,123.0,368.99,61.5,254.46,0
ORD144828,SKU0018,1,1,37.65,37.65,0.0,21.97,0
ORD144829,SKU0067,1,0,26.85,0.0,0.0,0.0,1
ORD144829,SKU0065,1,1,27.49,27.49,0.0,16.04,0
ORD144829,SKU0040,1,1,17.59,17.59,0.0,14.64,0
ORD144830,SKU0033,2,2,120.97,241.93,0.0,186.92,0
ORD144830,SKU0002,3,3,75.21,225.63,0.0,170.94,0
ORD144830,SKU0006,1,1,48.3,48.3,0.0,36.33,0
ORD144831,SKU0077,1,1,127.81,127.81,0.0,84.82,0
ORD144831,SKU0009,3,3,75.99,227.98,0.0,137.97,0
ORD144832,SKU0043,1,0,57.29,0.0,0.0,0.0,1
ORD144832,SKU0075,3,0,27.1,0.0,0.0,0.0,1
ORD144832,SKU0065,1,1,28.05,28.05,0.0,16.04,0
ORD144832,SKU0014,3,0,92.49,0.0,0.0,0.0,1
ORD144833,SKU0045,1,1,46.47,46.47,0.0,27.19,0
ORD144833,SKU0034,2,2,48.35,96.69,0.0,68.04,0
ORD144833,SKU0078,1,1,18.91,18.91,0.0,10.93,0
ORD144833,SKU0023,1,1,57.82,57.82,0.0,34.64,0
ORD144834,SKU0068,2,2,73.66,147.31,0.0,94.16,0
ORD144834,SKU0075,3,3,27.88,83.63,0.0,50.67,0
ORD144834,SKU0001,1,1,54.46,54.46,0.0,33.04,0
ORD144834,SKU0066,3,3,36.52,109.57,0.0,67.89,0
ORD144835,SKU0054,3,0,37.02,0.0,0.0,0.0,1
ORD144835,SKU0011,2,2,94.99,189.98,0.0,144.46,0
ORD144835,SKU0049,2,2,93.23,186.47,0.0,113.8,0
ORD144836,SKU0070,1,1,27.08,27.08,0.0,16.78,0
ORD144836,SKU0017,2,2,46.1,92.2,0.0,73.14,0
ORD144836,SKU0063,1,1,121.35,121.35,0.0,76.78,0
ORD144836,SKU0016,1,1,18.52,18.52,0.0,12.36,0
ORD144837,SKU0027,2,0,27.11,0.0,0.0,0.0,1
ORD144837,SKU0047,3,3,27.91,83.72,8.37,61.29,0
ORD144837,SKU0046,2,2,144.51,289.02,28.9,173.52,0
ORD144838,SKU0048,3,3,38.37,115.1,5.76,82.11,0
ORD144838,SKU0019,3,3,37.07,111.2,5.56,82.17,0
ORD144839,SKU0066,1,1,37.0,37.0,0.0,22.63,0
ORD144840,SKU0077,3,3,119.02,357.07,0.0,254.46,0
ORD144840,SKU0013,2,2,76.86,153.73,0.0,104.02,0
ORD144840,SKU0017,2,2,47.55,95.09,0.0,73.14,0
ORD144840,SKU0038,2,2,78.35,156.71,0.0,93.1,0
ORD144841,SKU0049,2,0,91.85,0.0,0.0,0.0,1
ORD144841,SKU0077,3,3,126.35,379.06,0.0,254.46,0
ORD144841,SKU0008,2,2,120.17,240.35,0.0,164.9,0
ORD144842,SKU0071,2,2,48.4,96.79,0.0,60.68,0
ORD144842,SKU0044,2,2,48.83,97.66,0.0,65.64,0
ORD144842,SKU0002,2,2,77.31,154.62,0.0,113.96,0
ORD144842,SKU0059,3,3,46.98,140.93,0.0,84.03,0
ORD144843,SKU0035,3,3,77.3,231.91,0.0,134.94,0
ORD144844,SKU0043,3,3,56.2,168.61,0.0,116.64,0
ORD144844,SKU0042,1,1,55.63,55.63,0.0,39.11,0
ORD144844,SKU0041,1,1,55.63,55.63,0.0,43.07,0
ORD144845,SKU0074,1,1,57.62,57.62,0.0,41.05,0
ORD144845,SKU0005,1,1,54.89,54.89,0.0,35.53,0
ORD144845,SKU0007,1,1,38.36,38.36,0.0,28.92,0
ORD144846,SKU0049,2,2,97.94,195.89,0.0,113.8,0
ORD144846,SKU0071,2,0,46.62,0.0,0.0,0.0,1
ORD144846,SKU0063,1,1,122.57,122.57,0.0,76.78,0
ORD144847,SKU0061,2,0,28.22,0.0,0.0,0.0,1
ORD144847,SKU0039,2,2,77.84,155.67,0.0,99.5,0
ORD144847,SKU0004,3,3,28.1,84.29,0.0,50.46,0
ORD144848,SKU0020,2,2,96.29,192.58,0.0,139.16,0
ORD144848,SKU0006,1,1,47.09,47.09,0.0,36.33,0
ORD144848,SKU0046,3,3,141.19,423.56,0.0,260.28,0
ORD144849,SKU0009,3,3,76.6,229.81,0.0,137.97,0
ORD144849,SKU0056,3,0,143.64,0.0,0.0,0.0,1
ORD144850,SKU0056,2,2,137.59,275.18,0.0,215.2,0
ORD144850,SKU0013,1,1,77.49,77.49,0.0,52.01,0
ORD144850,SKU0036,2,2,48.46,96.93,0.0,54.84,0
ORD144850,SKU0005,2,2,57.57,115.14,0.0,71.06,0
ORD144851,SKU0005,2,2,58.22,116.43,0.0,71.06,0
ORD144851,SKU0019,3,3,37.76,113.27,0.0,82.17,0
ORD144851,SKU0030,1,1,45.45,45.45,0.0,30.02,0
ORD144851,SKU0080,3,3,54.81,164.42,0.0,122.01,0
ORD144852,SKU0057,3,3,137.72,413.15,0.0,299.19,0
ORD144852,SKU0039,3,3,73.11,219.33,0.0,149.25,0
ORD144852,SKU0050,2,2,38.37,76.73,0.0,43.58,0
ORD144852,SKU0042,2,2,55.29,110.59,0.0,78.22,0
ORD144853,SKU0034,2,2,45.9,91.8,9.18,68.04,0
ORD144854,SKU0005,1,1,54.88,54.88,0.0,35.53,0
ORD144855,SKU0050,1,1,36.69,36.69,0.0,21.79,0
ORD144855,SKU0053,3,3,38.41,115.23,19.2,78.21,0
ORD144855,SKU0021,2,2,123.21,246.43,61.61,151.8,0
ORD144856,SKU0028,2,2,74.92,149.84,14.98,96.56,0
ORD144856,SKU0018,2,2,37.31,74.61,7.46,43.94,0
ORD144856,SKU0022,2,2,17.59,35.17,3.52,21.68,0
